PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Harrison Barnes,GSW,66,0.2,1.3,0.8,0.1,0,0.1,25,31.3
Nikola Vucevic,ORL,65,0.2,0.9,0.73,0.1,0.1,0.2,36.4,36.4
PJ Hairston,CHA,48,0.4,6,0.42,0.2,0.1,0.3,25,25
Tobias Harris,ORL,49,0.4,3.1,0.38,0.2,0.1,0.3,26.7,26.7
T.J. Warren,PHX,47,0.5,4.4,0.36,0.2,0.1,0.4,19,19
Ersan Ilyasova,DET,52,0.2,1.6,0.7,0.1,0.1,0.2,37.5,43.8
Sean Kilpatrick,BKN,22,0.5,3.6,0.64,0.3,0.1,0.5,30,35
DeMarre Carroll,TOR,26,0.4,3.4,0.64,0.3,0.1,0.4,30,30
JaKarr Sampson,DEN,26,0.5,8.2,0.58,0.3,0.1,0.3,37.5,43.8
Frank Kaminsky,CHA,81,0.1,1.7,0.46,0.1,0,0.1,22.2,22.2
Iman Shumpert,CLE,54,0.2,3.4,0.39,0.1,0,0.2,15.4,19.2
Markel Brown,BKN,64,0.3,3.8,0.31,0.1,0,0.2,14.3,14.3
Metta World Peace,LAL,35,0.6,9.1,0.25,0.1,0,0.5,6.3,6.3
Cameron Payne,OKC,57,0.2,3.3,0.36,0.1,0,0.1,25,25
Shabazz Napier,ORL,55,0.2,4.9,0.31,0.1,0,0.2,9.1,9.1
Kyle Singler,OKC,68,0.2,5.5,0.27,0.1,0,0.1,22.2,22.2
P.J. Tucker,PHX,82,0.1,1.6,0.25,0,0,0.1,11.1,16.7
