RANKING,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
476,Gian Clavell,DAL,24,7,0,7,9.1,104.5,89.6,14.8,7.1,1.5,12.5,1.6,10.2,5.7,8.3,50,53,14.7,101.46,4.5,134
476,Jack Cooley,SAC,27,7,4,3,12.5,95.4,100,-4.6,12.8,2,13.3,13.1,18.4,15.5,6.7,48.1,56.6,18.5,94.05,14.3,173
476,Joakim Noah,NYK,33,7,1,6,5.7,84.3,86.2,-1.9,20,1,20,12.8,20,16.1,20,50,51,16.2,105.22,11.4,89
476,MarShon Brooks,MEM,29,7,2,5,27.5,115.3,115.7,-0.4,20.5,1.56,16.4,3.9,7.7,5.6,10.5,59.3,62.9,27.1,97.95,14.7,398
476,Wade Baldwin IV,POR,22,7,4,3,11.5,104.2,98.2,6,9.3,1.25,14.7,1.4,9,5.4,11.8,76.2,74.8,15.9,100.49,9.4,166
481,Daniel Hamilton,OKC,22,6,5,1,4.6,78.9,101.8,-22.8,61.5,4,38.1,0,16.7,8.3,9.5,54.5,54.5,20,97.81,18.6,57
481,James Young,PHI,22,6,4,2,10.2,90.2,110.6,-20.4,5.3,2,10,0,2.9,1.6,5,46.4,51.1,13.1,96.22,2.4,122
481,Jaylen Morris,ATL,22,6,2,4,16.4,87.1,105,-17.9,13,1.17,15.6,1.8,12.5,7.2,13.3,43.8,43.8,15.4,106.49,7.7,217
481,Joel Bolomboy,MIL,24,6,3,3,6.3,75.6,93.8,-18.1,0,0,0,13.3,12.1,12.8,18.2,50,52.1,11.5,103.24,7.1,82
481,Okaro White,CLE,25,6,2,4,13.3,101.2,100.6,0.6,3.4,2,10,4.1,9.9,7.1,5,56.3,57.7,10.1,100.15,5.7,165
481,Xavier Munford,MIL,26,6,2,4,3.5,90.5,113.6,-23.2,36.4,2,30.8,5,0,2.8,15.4,16.7,21.8,18.4,99.45,-4.7,42
487,Adreian Payne,ORL,27,5,0,5,8.5,103.5,115.9,-12.4,0,0,0,4.4,22.6,11.8,13.3,80,83.1,15.5,98.15,12,86
487,Alan Williams,PHX,25,5,1,4,14.1,90.9,90.8,0.1,19.5,1.14,21.6,3.9,26,14.8,18.9,38.9,45.5,18.4,97.25,8.9,143
487,Jacob Wiley,BKN,23,5,1,4,6.7,94.4,76.4,18.1,9.1,0,28.6,5.3,22.5,14.1,0,37.5,41,6.3,103.92,8.4,72
487,Jordan Crawford,NOP,29,5,3,2,10.7,110.7,125.2,-14.5,35.1,2.6,28.9,3.6,3.6,3.6,11.1,59.3,60.1,23,110.35,9,122
487,Josh Gray,PHX,24,5,0,5,17.3,81.6,116.7,-35.1,24,1.71,18.5,1.7,10.4,5.1,10.8,30.5,34.9,24.3,106.07,4.1,190
487,Marcus Paige,CHA,24,5,4,1,5.6,121.1,105.2,15.9,14.3,0,16.7,0,16.7,7.3,0,35.7,40.3,22.4,98.51,7.7,57
487,Nate Wolters,UTA,27,5,3,2,3.8,105.4,105.9,-0.5,7.7,0,14.3,4.5,5.6,5,0,16.7,16.7,12.5,90.72,-2.6,37
487,RJ Hunter,HOU,24,5,3,2,9,96.7,95.7,1.1,11.1,1.5,12,0,9.4,4.9,8,42.5,45.5,21.4,97.96,5.2,92
487,Vander Blue,LAL,25,5,1,4,9,103.2,85.6,17.6,8.6,1,25,0,2.2,1.3,25,20,25.5,8.5,102.59,-1.4,95
487,Walt Lemon Jr.,NOP,25,5,4,1,7,109,123.5,-14.5,17.2,1.25,19.2,0,6.5,3.3,15.4,46.9,49.1,25.6,108.71,3,78
487,Xavier Rathan-Mayes,MEM,24,5,0,5,23.6,89.6,113.7,-24.2,24.7,1.64,24,0,5.3,2.2,14.7,29.8,31.5,20.7,101.26,-1.1,249
498,Erik McCree,UTA,24,4,4,0,1.9,82.4,127.8,-45.4,0,0,0,0,20,9.1,33.3,0,0,15.8,111.68,-3.1,17
498,Jonathan Gibson,BOS,30,4,2,2,10,114,113.8,0.2,14.8,1.33,13.3,0,7.1,3.8,10,73.9,73.9,28,103.97,11.5,86
498,Mangok Mathiang,CHA,25,4,3,1,5,95.3,95.2,0.1,0,0,0,13.6,33.3,23.3,0,57.1,53.8,13.7,103.03,12.9,43
498,Markel Brown,HOU,26,4,4,0,7.9,93.7,118.8,-25.1,10.5,1,18.2,2.9,10.8,7,18.2,35.7,35.7,13.2,96.81,-1.3,63
498,Matt Costello,SAS,24,4,2,2,8.1,126.6,100,26.6,7.1,2,28.6,4,27.6,16.7,14.3,50,50,7.1,96.89,5.7,64
498,Nicolas Brussino,ATL,25,4,0,4,2.5,125,36.4,88.6,0,0,0,0,20,12,0,0,0,8.3,101.72,4.1,20
498,Omari Johnson,MEM,29,4,1,3,18.8,126.5,116,10.5,10.6,2.33,22.6,6,10.3,8.1,9.7,52.4,52.4,13.9,98.11,5.3,151
498,Vincent Hunter,MEM,23,4,0,4,1.9,105.9,75,30.9,0,0,0,18.2,16.7,17.6,16.7,60,60,25,106.93,25,17
506,David Stockton,UTA,27,3,3,0,3.1,81,127.3,-46.3,0,0,0,0,0,0,16.7,100,105,25,110.57,12,21
506,Jacob Pullen,PHI,28,3,2,1,2,66.7,62.5,4.2,0,0,0,0,0,0,33.3,50,50,18.8,122.3,0,15
506,Jameel Warney,DAL,24,3,1,2,9,105.8,113.2,-7.4,0,0,0,13.8,20,16.7,6.7,58.3,59.9,23.4,93.85,15.1,52
506,James Michael McAdoo,PHI,25,3,1,2,6,102.6,100,2.6,0,0,0,0,12.5,5.9,11.1,42.9,50.8,22,104.29,4.6,39
506,Jarell Eddie,CHI,26,3,1,2,2.9,90,100,-10,0,0,0,0,16.7,5.9,0,0,0,9.1,103.06,0,20
506,Josh Smith,NOP,32,3,2,1,3.9,73.1,107.4,-34.3,0,0,0,13.6,10,12.5,0,25,25,11.8,107.6,-4.5,26
506,Marquis Teague,MEM,25,3,0,3,24.6,98,117.7,-19.7,24.1,4.33,38.2,1.2,7.2,4,8.8,28.1,30.2,12.1,97.26,3.9,152
506,Matt Williams Jr.,MIA,24,3,1,2,3.8,120.8,54.2,66.7,0,0,0,0,8.3,5,14.3,41.7,41.7,28,101.05,0,24
506,Monte Morris,DEN,23,3,2,1,8.4,100,114.8,-14.8,36.8,7,46.7,0,8,4.1,6.7,66.7,72.7,13.6,103.46,16.7,55
506,Reggie Hearn,DET,26,3,3,0,2.2,71.4,107.1,-35.7,0,0,0,0,0,0,0,75,75,10.5,101.41,12.9,14
506,Tim Quarterman,HOU,23,3,2,1,4.3,53.1,90,-36.9,25,0.5,14.3,0,18.8,10,28.6,33.3,51.5,16.7,116.71,10,32
517,Andre Ingram,LAL,32,2,1,1,32.1,109.2,95.1,14.1,14.9,2.33,25,1.6,7.2,4.6,10.7,61.8,65.5,13.6,106.28,9.9,142
517,Ben Moore,IND,23,2,1,1,4.6,95.2,175,-79.8,11.1,0,100,0,16.7,5.9,0,0,0,0,106,-4.1,21
517,Derrick Williams,LAL,27,2,1,1,4.3,33.3,52.2,-18.8,0,0,0,0,14.3,5,0,25,25,16.7,123.87,0,21
517,Josh McRoberts,DAL,31,2,2,0,2.9,85.7,100,-14.3,0,0,0,0,0,0,0,0,0,7.1,108.52,-12.8,14
517,Luis Montero,DET,25,2,1,1,4,64.7,94.1,-29.4,0,0,0,0,22.2,11.1,66.7,0,0,16.7,102.64,-3.1,17
517,PJ Dozier,OKC,21,2,1,1,1.6,66.7,100,-33.3,0,0,0,0,20,12.5,33.3,50,50,42.9,97.86,0,6
517,Xavier Silas,BOS,30,2,1,1,3.7,105.9,100,5.9,0,0,0,9.1,12.5,10.5,0,0,0,13.6,108.82,-7,17
524,Aaron Jackson,HOU,32,1,0,1,34.5,88.1,107.8,-19.8,5.3,1,8.3,5.6,3.1,4.4,8.3,38.9,40.5,14.9,91.13,-1,67
524,Anthony Brown,MIN,25,1,0,1,3.7,120,90,30,33.3,0,50,0,0,0,0,150,150,10,128.57,22.9,10
524,Chinanu Onuaku,HOU,21,1,0,1,21.6,80,97.6,-17.6,10,0.33,11.1,4.5,13.6,9.1,33.3,40,40,18.2,90.14,-3.3,40
524,Chris Boucher,GSW,25,1,1,0,1.3,0,100,-100,0,0,0,0,100,50,0,0,0,33.3,91.14,0,3
524,Devin Robinson,WAS,23,1,0,1,13.2,113.8,85.2,28.6,0,0,0,9.5,25,15.2,0,33.3,33.3,8.3,101.72,8.5,29
524,Edmond Sumner,IND,22,1,0,1,2.2,40,160,-120,0,0,0,0,50,20,0,100,100,20,110.77,23.5,5
524,Gordon Hayward,BOS,28,1,0,1,5.3,109.1,81.8,27.3,0,0,0,0,20,9.1,0,50,50,15.4,100.57,4.8,11
524,Jeremy Evans,ATL,30,1,0,1,5.4,100,123.1,-23.1,0,0,0,14.3,0,7.7,50,100,100,14.3,112.15,2.5,12
524,Jeremy Lin,BKN,29,1,0,1,25.2,109.5,119,-9.5,23.5,1.33,18.2,0,0,0,13.6,45.8,59.7,25.4,120.08,7.1,63
524,Justin Patton,MIN,21,1,0,1,3.7,120,90,30,0,0,0,0,0,0,0,50,50,20,128.57,5.7,10
524,Kendrick Perkins,CLE,33,1,0,1,14.5,134.5,116.1,18.4,18.2,2,33.3,0,9.1,4.2,16.7,50,52.1,11.8,99.08,4.2,29
524,Luol Deng,LAL,33,1,0,1,13.1,89.7,110,-20.3,11.1,1,25,0,0,0,25,50,50,9.1,107.82,3.9,29
524,Mindaugas Kuzminskas,NYK,28,1,0,1,1.9,0,0,0,0,0,0,0,0,0,0,0,0,50,116.76,-400,4
524,Naz Mitrou-Long,UTA,24,1,0,1,0.5,250,0,250,0,0,0,0,0,0,0,150,150,50,139.35,60,2
524,Scotty Hopson,DAL,28,1,0,1,8.4,77.3,113.6,-36.4,20,1,25,0,0,0,25,0,26.6,11.1,126.04,-3.1,22
524,Trey McKinney-Jones,IND,27,1,1,0,1.2,100,133.3,-33.3,0,0,0,0,0,0,0,0,0,0,136.22,0,4
524,Tyler Lydon,DEN,22,1,1,0,2.2,75,225,-150,0,0,0,0,0,0,0,0,0,0,88.62,0,4
