LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,PLAYER1,PLAYER2,PLAYER3,PLAYER4,PLAYER5
J. Johnson - J. Jack - B. Lopez - M. Plumlee - S. Karasev,BKN,10,52,96.1,106,-9.9,65,2.17,18.1,29.6,69.1,49.5,0.1,45.7,48.5,93.1,43.9,J. Johnson , J. Jack , B. Lopez , M. Plumlee , S. Karasev
L. Barbosa - A. Iguodala - M. Speights - S. Curry - D. Green,GSW,27,52,94.7,101.7,-7,71.8,2.15,18.7,24.1,70.4,47.2,0.1,46.6,51.3,108.28,48.2,L. Barbosa , A. Iguodala , M. Speights , S. Curry , D. Green
L. Williams - K. Lowry - T. Hansbrough - P. Patterson - G. Vasquez,TOR,17,52,94.9,108,-13.1,64.9,1.85,15.6,24.6,81,48.5,0.1,44.1,52.1,105.49,42.9,L. Williams , K. Lowry , T. Hansbrough , P. Patterson , G. Vasquez
P. Gasol - M. Dunleavy - A. Brooks - N. Mirotic - J. Butler,CHI,13,52,114,101.9,12.1,46.3,1,13.2,37.3,64.9,51.9,0.2,56.4,59.9,97.19,57.8,P. Gasol , M. Dunleavy , A. Brooks , N. Mirotic , J. Butler
P. Millsap - D. Carroll - K. Bazemore - D. Schroder - P. Antic,ATL,17,52,99,89.3,9.7,51.4,1.46,14.2,28.8,66.7,45.7,0.1,48.3,52.1,94.57,54.2,P. Millsap , D. Carroll , K. Bazemore , D. Schroder , P. Antic
V. Carter - B. Udrih - K. Koufos - Q. Pondexter - J. Leuer,MEM,16,52,77.5,105.5,-28,56.8,1.4,15.1,12.7,80,43,0.1,44.4,45.3,102.23,31.4,V. Carter , B. Udrih , K. Koufos , Q. Pondexter , J. Leuer
W. Green - N. Vucevic - T. Harris - V. Oladipo - E. Payton,ORL,9,52,102.1,101,1.1,47.1,3.2,12.9,21.2,69.6,46.3,0.1,43.3,49.9,92.01,51,W. Green , N. Vucevic , T. Harris , V. Oladipo , E. Payton
C. Kaman - S. Blake - L. Aldridge - W. Matthews - A. Crabbe,POR,17,51,89.9,104.6,-14.7,56.8,1.4,14.6,28.8,80.4,52.7,0.1,43.7,47.4,102.16,39.2,C. Kaman , S. Blake , L. Aldridge , W. Matthews , A. Crabbe
G. Hayward - T. Booker - R. Gobert - T. Burke - R. Hood,UTA,16,51,98,102.9,-4.9,40.5,1,11.8,22.4,72.3,46.9,0.1,48.8,54,97.08,43,G. Hayward , T. Booker , R. Gobert , T. Burke , R. Hood
K. Martin - G. Dieng - Z. LaVine - A. Payne - A. Wiggins,MIN,6,51,96.8,126,-29.2,52.6,1.54,16,22.9,49,36.4,0.1,48.2,50,89.76,34.2,K. Martin , G. Dieng , Z. LaVine , A. Payne , A. Wiggins
L. Williams - C. Hayes - J. Johnson - P. Patterson - G. Vasquez,TOR,10,51,117,125.3,-8.3,50,1.83,16.2,33.3,69,50,0.1,56.1,58.9,92.99,44.7,L. Williams , C. Hayes , J. Johnson , P. Patterson , G. Vasquez
M. Ginobili - B. Diaw - M. Belinelli - P. Mills - A. Baynes,SAS,12,51,98.2,75.9,22.3,70.5,1.24,19.9,30.6,62.1,48.7,0.2,52.7,55.5,104.02,69.6,M. Ginobili , B. Diaw , M. Belinelli , P. Mills , A. Baynes
P. Gasol - K. Hinrich - A. Brooks - N. Mirotic - J. Butler,CHI,17,51,97.3,122.7,-25.4,57.1,1.05,14.5,24.4,71.4,48.9,0.2,51.3,58,104.73,40.7,P. Gasol , K. Hinrich , A. Brooks , N. Mirotic , J. Butler
R. Rubio - G. Neal - G. Dieng - A. Payne - A. Wiggins,MIN,8,51,93,105.9,-12.9,47.2,1.31,13,29.6,70.7,47.4,0.1,44.2,47.7,95.55,38.8,R. Rubio , G. Neal , G. Dieng , A. Payne , A. Wiggins
S. Livingston - A. Iguodala - M. Speights - K. Thompson - H. Barnes,GSW,19,51,112.4,105.6,6.8,63.8,2.5,20.5,26.7,61.8,46,0.1,55.4,58.8,100.92,55.5,S. Livingston , A. Iguodala , M. Speights , K. Thompson , H. Barnes
T. Ariza - J. Harden - P. Beverley - D. Motiejunas - T. Black,HOU,7,51,104,97.1,6.8,55.3,1.17,15.4,29.2,63,47.1,0.2,52.3,55.6,96.66,47,T. Ariza , J. Harden , P. Beverley , D. Motiejunas , T. Black
J. Dudley - L. Sanders - B. Knight - K. Middleton - J. Parker,MIL,5,50,96,98.1,-2.1,62.2,1.35,16.8,25.9,70.2,48.6,0.2,46.1,49.5,97.77,46.3,J. Dudley , L. Sanders , B. Knight , K. Middleton , J. Parker
J. Johnson - J. Jack - A. Anderson - B. Lopez - M. Teletovic,BKN,15,50,77.6,103.9,-26.3,30,0.5,7.3,21.8,78.3,47.5,0.2,39.9,45.1,100.06,28.9,J. Johnson , J. Jack , A. Anderson , B. Lopez , M. Teletovic
J. Terry - J. Smith - C. Brewer - J. Harden - D. Motiejunas,HOU,21,50,117.4,87.7,29.7,62.8,1.8,18.2,29.8,62.7,46.9,0.1,58.2,62.9,106.07,65.8,J. Terry , J. Smith , C. Brewer , J. Harden , D. Motiejunas
K. Garnett - K. Martin - N. Pekovic - R. Rubio - A. Wiggins,MIN,4,50,96,82.8,13.2,65.9,2.45,18.9,28.1,84.6,55,0.1,45.2,46.5,95.8,61.9,K. Garnett , K. Martin , N. Pekovic , R. Rubio , A. Wiggins
K. Lowry - D. DeRozan - T. Hansbrough - P. Patterson - T. Ross,TOR,10,50,116.2,103.1,13.1,50,2.25,13.5,32.7,60,45,0.1,47.7,54.5,94.81,53.5,K. Lowry , D. DeRozan , T. Hansbrough , P. Patterson , T. Ross
L. James - K. Love - T. Thompson - D. Waiters - M. Dellavedova,CLE,12,50,87.3,101,-13.8,60.7,0.89,12.4,41.4,74,56.5,0.2,40.9,46.1,96.52,36.9,L. James , K. Love , T. Thompson , D. Waiters , M. Dellavedova
P. Tucker - G. Dragic - E. Bledsoe - M. Morris - M. Morris,PHX,14,50,110.3,106.4,3.9,44.2,1.12,13.3,37,73.2,56.9,0.2,54.7,58.2,105.17,51.5,P. Tucker , G. Dragic , E. Bledsoe , M. Morris , M. Morris
R. Gay - C. Landry - D. Collison - D. Cousins - B. McLemore,SAC,14,50,110.3,89.5,20.8,41.2,0.74,10.7,27.5,75.5,54.8,0.2,48.6,61.8,101.46,72.1,R. Gay , C. Landry , D. Collison , D. Cousins , B. McLemore
T. Chandler - M. Ellis - J. Barea - A. Aminu - C. Parsons,DAL,17,50,106.6,73,33.6,51.2,2,15,37,79.7,59.3,0.1,50,54,105.1,77.4,T. Chandler , M. Ellis , J. Barea , A. Aminu , C. Parsons
T. Sefolosha - P. Millsap - J. Teague - D. Carroll - P. Antic,ATL,13,50,86.7,84.5,2.1,64.5,1.25,14.4,25.5,69.5,48.2,0.2,41.6,48,102.79,55.3,T. Sefolosha , P. Millsap , J. Teague , D. Carroll , P. Antic
