LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,PLAYER1,PLAYER2,PLAYER3,PLAYER4,PLAYER5
D. Wade - D. Waiters - K. Olynyk - J. Richardson - B. Adebayo,MIA,12,52,94.6,99.1,-4.5,65.9,1.59,17.8,24.1,71.7,47.7,0.2,50,52.4,104.28,51.5,D. Wade , D. Waiters , K. Olynyk , J. Richardson , B. Adebayo
J. Dudley - A. Crabbe - J. Harris - D. Russell - J. Allen,BKN,9,52,114,99.1,15,69.8,2.14,19.4,32.7,66.7,50.8,0.1,54.2,56.8,98.15,58.4,J. Dudley , A. Crabbe , J. Harris , D. Russell , J. Allen
J. Holiday - B. Caboclo - D. Wright - I. Rabb - T. Dorsey,MEM,6,52,116.5,121.4,-4.9,69.6,1.52,19.8,30.6,78.8,55.4,0.2,59,63.5,105.55,50.5,J. Holiday , B. Caboclo , D. Wright , I. Rabb , T. Dorsey
J. Valanciunas - J. Holiday - B. Caboclo - D. Wright - T. Dorsey,MEM,4,52,121.8,112.7,9.1,64.2,1.89,22.2,21.4,79.3,55,0.2,68.5,67.6,101.79,53.8,J. Valanciunas , J. Holiday , B. Caboclo , D. Wright , T. Dorsey
K. Korver - D. Favors - J. Crowder - R. O'Neale - D. Mitchell,UTA,19,52,93,104.5,-11.5,57.9,1.1,14.2,29.7,78.8,51.7,0.2,43.5,48.1,104.63,38.8,K. Korver , D. Favors , J. Crowder , R. O'Neale , D. Mitchell
L. Williams - D. Gallinari - T. Harris - M. Harrell - S. Gilgeous-Alexander,LAC,15,52,87.9,117,-29.1,47.1,1.07,11.3,28.6,70.8,46.8,0.1,41,45,99.06,31.4,L. Williams , D. Gallinari , T. Harris , M. Harrell , S. Gilgeous-Alexander
P. George - D. Schroder - S. Adams - A. Abrines - J. Grant,OKC,12,52,92.9,92.8,0.1,42.1,0.94,11.4,23.2,69.1,48.4,0.2,49.4,51.8,102.68,49.5,P. George , D. Schroder , S. Adams , A. Abrines , J. Grant
P. Millsap - G. Harris - N. Jokic - J. Hernangomez - M. Morris,DEN,14,52,116.2,97.1,19.1,63.8,2.73,18.9,43.9,78.4,60.2,0.1,52.9,54.8,95.77,58.6,P. Millsap , G. Harris , N. Jokic , J. Hernangomez , M. Morris
R. Lopez - Z. LaVine - K. Dunn - S. Harrison - L. Markkanen,CHI,8,52,127.4,108,19.5,52.6,2,19.6,25,78.9,56.7,0.1,64.4,68.3,104.77,60.6,R. Lopez , Z. LaVine , K. Dunn , S. Harrison , L. Markkanen
R. Westbrook - P. George - P. Patterson - S. Adams - T. Ferguson,OKC,18,52,95.9,116.4,-20.5,51.2,1.16,13.4,29.7,80.4,52.2,0.2,49,51.8,113.11,39.7,R. Westbrook , P. George , P. Patterson , S. Adams , T. Ferguson
V. Carter - K. Bazemore - A. Len - D. Bembry - J. Adams,ATL,10,52,110.5,101.7,8.8,66.7,2.29,19.5,30.2,60.3,45.2,0.1,53.8,54.9,105.8,55.2,V. Carter , K. Bazemore , A. Len , D. Bembry , J. Adams
A. Aminu - E. Kanter - D. Lillard - M. Harkless - J. Layman,POR,5,51,110.7,87.1,23.6,44.7,2.33,14,40,76.5,58.6,0.1,44.1,47.6,96.54,67.3,A. Aminu , E. Kanter , D. Lillard , M. Harkless , J. Layman
D. Wade - K. Olynyk - R. McGruder - J. Winslow - B. Adebayo,MIA,12,51,114.4,82.1,32.4,50,1.22,14.2,30,70,51.8,0.2,55.5,61.9,110.01,71,D. Wade , K. Olynyk , R. McGruder , J. Winslow , B. Adebayo
E. Turner - M. Harkless - S. Curry - N. Stauskas - Z. Collins,POR,8,51,108.3,121.5,-13.2,62.8,2.08,18.6,20,64.8,43.3,0.1,54.9,58.9,102.11,47.7,E. Turner , M. Harkless , S. Curry , N. Stauskas , Z. Collins
J. Dudley - D. Carroll - E. Davis - S. Napier - D. Russell,BKN,10,51,105.1,96.9,8.2,42.1,1.14,11.7,40.7,76.4,57.9,0.1,45.7,50.1,92.96,54.3,J. Dudley , D. Carroll , E. Davis , S. Napier , D. Russell
M. Conley - A. Bradley - J. Valanciunas - J. Holiday - B. Caboclo,MEM,7,51,100.9,108.3,-7.4,65.9,1.8,18.6,16.7,76.1,44,0.1,48.4,53.4,101.59,46.5,M. Conley , A. Bradley , J. Valanciunas , J. Holiday , B. Caboclo
P. Tucker - E. Gordon - J. Harden - A. Rivers - C. Capela,HOU,13,51,96.1,111.4,-15.3,50,1.73,13.8,27.1,63.5,44.1,0.1,48.9,50.8,96.98,36.9,P. Tucker , E. Gordon , J. Harden , A. Rivers , C. Capela
T. Ariza - J. Green - J. Wall - B. Beal - T. Bryant,WAS,4,51,94.3,109.4,-15.1,60,2.18,17.5,12.7,67.7,41.9,0.1,48.4,50.4,99.9,46.9,T. Ariza , J. Green , J. Wall , B. Beal , T. Bryant
T. Johnson - D. Booker - J. Jackson - M. Bridges - D. Ayton,PHX,9,51,97.3,107.1,-9.8,58.1,1.32,16.2,29.5,75,49.5,0.2,46,49.2,105.91,40.7,T. Johnson , D. Booker , J. Jackson , M. Bridges , D. Ayton
A. Horford - G. Hayward - M. Smart - T. Rozier - J. Tatum,BOS,12,50,107.9,111.5,-3.6,62.5,1.92,17.9,29.2,69.1,50.5,0.1,54.5,57.6,97.78,53.8,A. Horford , G. Hayward , M. Smart , T. Rozier , J. Tatum
B. Griffin - R. Jackson - A. Drummond - G. Robinson III - L. Galloway,DET,9,50,88.2,109.9,-21.7,60,1.17,14.3,28.8,80,52.3,0.2,42.4,47.3,105.16,37.7,B. Griffin , R. Jackson , A. Drummond , G. Robinson III , L. Galloway
E. Turner - S. Curry - N. Stauskas - Z. Collins - C. Swanigan,POR,5,50,86.2,85.7,0.5,61.8,1.31,14.8,21,78.3,49.2,0.1,42,46.1,105.22,46.5,E. Turner , S. Curry , N. Stauskas , Z. Collins , C. Swanigan
G. Dragic - H. Whiteside - R. McGruder - J. Winslow - J. Richardson,MIA,6,50,116.7,105.5,11.2,50,1.6,16.2,29.6,70.6,49.5,0.1,56.7,58.6,104.23,51.7,G. Dragic , H. Whiteside , R. McGruder , J. Winslow , J. Richardson
J. Green - J. Wall - M. Morris - B. Beal - O. Porter Jr.,WAS,9,50,126,102.8,23.2,66,3.44,21.8,18.4,58.5,41.8,0.1,63.3,66.6,101.77,64.8,J. Green , J. Wall , M. Morris , B. Beal , O. Porter Jr.
J. Holiday - D. Miller - J. Okafor - F. Jackson - K. Williams,NOP,7,50,105.7,116.2,-10.5,54.5,1.14,16.9,29.8,78,54.6,0.2,55.6,57.2,101.31,46.6,J. Holiday , D. Miller , J. Okafor , F. Jackson , K. Williams
T. Ross - J. Simmons - J. Grant - J. Martin - M. Bamba,ORL,8,50,91.8,89.4,2.4,66.7,1,16.7,22.4,70.9,48.1,0.2,48.2,53.8,106.26,53.1,T. Ross , J. Simmons , J. Grant , J. Martin , M. Bamba
