LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,PLAYER1,PLAYER2,PLAYER3,PLAYER4,PLAYER5
C. Brewer - J. Clarkson - L. Nance Jr. - A. Caruso - K. Kuzma,LAL,9,52,92.2,109.6,-17.3,45,1.2,11.6,36.4,57.7,45.8,0.1,41.9,46.5,107.13,38.8,C. Brewer , J. Clarkson , L. Nance Jr. , A. Caruso , K. Kuzma
C. Miles - K. Lowry - D. DeRozan - J. Poeltl - P. Siakam,TOR,26,52,91.1,102.5,-11.3,70,2,16.7,27.5,84.8,50.4,0.1,43.3,47.3,112.77,39,C. Miles , K. Lowry , D. DeRozan , J. Poeltl , P. Siakam
D. Nowitzki - D. Harris - J. Barea - W. Matthews - D. Powell,DAL,18,52,104.4,99.1,5.3,67.4,2.58,20.5,16.3,76.6,45.8,0.1,58.9,60.8,104.83,53.2,D. Nowitzki , D. Harris , J. Barea , W. Matthews , D. Powell
D. Nowitzki - J. Barea - D. Powell - Y. Ferrell - K. Collinsworth,DAL,8,52,100,101.9,-1.9,61,2.5,17.2,26.8,80,50.5,0.1,46.4,50.7,97.03,50.5,D. Nowitzki , J. Barea , D. Powell , Y. Ferrell , K. Collinsworth
E. Turner - A. Aminu - D. Lillard - J. Nurkic - P. Connaughton,POR,24,52,98.2,90.1,8.1,52.6,2,13.6,25.8,83,52.2,0.1,46,49.9,102.89,50.2,E. Turner , A. Aminu , D. Lillard , J. Nurkic , P. Connaughton
K. Durant - K. Thompson - D. Green - P. McCaw - J. Bell,GSW,5,52,98.1,95.3,2.9,80,1.78,21.1,22.6,63.3,44.2,0.2,49.4,53.7,99.02,59.8,K. Durant , K. Thompson , D. Green , P. McCaw , J. Bell
Q. Acy - A. Crabbe - J. Harris - C. LeVert - J. Allen,BKN,12,52,86.2,104.5,-18.3,71,1.1,15.4,22.8,71.7,47.9,0.2,43.1,48.6,101.1,41.9,Q. Acy , A. Crabbe , J. Harris , C. LeVert , J. Allen
T. Gibson - J. Butler - G. Dieng - A. Wiggins - T. Jones,MIN,20,52,100.9,76.1,24.8,56.1,1.77,15.9,24.6,77.6,51.3,0.1,48.9,53.1,103.94,64.6,T. Gibson , J. Butler , G. Dieng , A. Wiggins , T. Jones
A. Horford - K. Irving - A. Baynes - M. Smart - J. Brown,BOS,16,51,108.3,75.9,32.3,64.4,2.07,19.9,27.1,84.7,58.9,0.1,58.1,60,101.32,67.9,A. Horford , K. Irving , A. Baynes , M. Smart , J. Brown
A. Len - I. Canaan - T. Daniels - D. Bender - D. House,PHX,6,51,123.9,96.3,27.5,66.7,1.65,18.9,29.5,73.7,54.5,0.2,59.4,66.9,102.51,62.4,A. Len , I. Canaan , T. Daniels , D. Bender , D. House
D. Jordan - B. Griffin - P. Beverley - W. Johnson - A. Rivers,LAC,5,51,119.8,125,-5.2,61.4,1.5,18.8,29.3,72.1,51.2,0.2,63.9,66.9,100.17,49,D. Jordan , B. Griffin , P. Beverley , W. Johnson , A. Rivers
E. Turner - A. Aminu - D. Lillard - S. Napier - J. Nurkic,POR,20,51,92.6,98.1,-5.6,56.4,0.85,15.5,26.1,71.9,51.5,0.2,53.6,55.5,101.51,44.5,E. Turner , A. Aminu , D. Lillard , S. Napier , J. Nurkic
J. Crawford - N. Bjelica - J. Butler - T. Jones - K. Towns,MIN,17,51,117.8,100,17.8,60.5,2,17.9,29.3,80,57.1,0.1,58.4,64.9,97.71,63.9,J. Crawford , N. Bjelica , J. Butler , T. Jones , K. Towns
J. Holiday - N. Mirotic - E. Moore - A. Davis - D. Miller,NOP,18,51,100,100,0,62.2,2.33,18.3,20.8,66.1,44.6,0.1,49.5,53.4,107.36,55.9,J. Holiday , N. Mirotic , E. Moore , A. Davis , D. Miller
K. Lowry - S. Ibaka - D. DeRozan - J. Poeltl - O. Anunoby,TOR,24,51,109.4,115.5,-6.1,50,1.38,13.9,34.5,66.7,50.4,0.1,50.5,55.7,109.22,49.2,K. Lowry , S. Ibaka , D. DeRozan , J. Poeltl , O. Anunoby
L. Williams - D. Jordan - T. Harris - A. Rivers - T. Wallace,LAC,9,51,114.4,125.6,-11.2,54.3,1.25,16,29.5,62.5,48,0.2,60,65.2,111.5,46.1,L. Williams , D. Jordan , T. Harris , A. Rivers , T. Wallace
Nene - T. Ariza - P. Tucker - E. Gordon - J. Harden,HOU,16,51,133,95,38,64.6,2.58,20.1,20.5,83.7,53.8,0.1,65.7,69.7,111.32,70.7,Nene , T. Ariza , P. Tucker , E. Gordon , J. Harden
A. Horford - K. Irving - J. Brown - J. Tatum - D. Theis,BOS,10,50,100.9,99.1,1.9,71.1,1.8,18.4,25.5,66.7,47,0.1,48.9,52.5,102.44,52.8,A. Horford , K. Irving , J. Brown , J. Tatum , D. Theis
A. Tolliver - I. Smith - A. Drummond - S. Johnson - L. Kennard,DET,18,50,126.1,111.9,14.2,68.8,1.94,20.5,31,77.3,54.7,0.1,66.7,69.3,106.78,59.4,A. Tolliver , I. Smith , A. Drummond , S. Johnson , L. Kennard
C. Miles - K. Lowry - S. Ibaka - D. DeRozan - J. Poeltl,TOR,31,50,100,94.2,5.8,64.6,2.58,19.1,19.2,78.2,49.5,0.1,53,57.3,117.68,53.1,C. Miles , K. Lowry , S. Ibaka , D. DeRozan , J. Poeltl
D. West - S. Livingston - A. Iguodala - K. Durant - K. Thompson,GSW,9,50,99,95.2,3.8,56.8,1.47,17.7,26.7,68.3,50.5,0.2,55.2,56.1,99.11,59.1,D. West , S. Livingston , A. Iguodala , K. Durant , K. Thompson
E. Bledsoe - J. Henson - K. Middleton - G. Antetokounmpo - G. Payton II,MIL,5,50,121.9,99,22.9,55.1,2.08,18.5,31.1,77.4,56.1,0.1,57.1,60.9,100.66,64.1,E. Bledsoe , J. Henson , K. Middleton , G. Antetokounmpo , G. Payton II
J. Barea - W. Matthews - H. Barnes - D. Powell - D. Smith Jr.,DAL,20,50,91.3,106.8,-15.4,58.8,1.25,14.4,28.8,65.9,45.2,0.2,47.6,50.7,99.26,38.6,J. Barea , W. Matthews , H. Barnes , D. Powell , D. Smith Jr.
J. Crowder - R. Gobert - J. Ingles - R. O'Neale - D. Mitchell,UTA,14,50,98,100,-2,61.5,1.5,17.5,26.5,63.8,44.8,0.2,52.3,53.9,99.8,47.1,J. Crowder , R. Gobert , J. Ingles , R. O'Neale , D. Mitchell
K. Korver - J. Green - J. Clarkson - R. Hood - L. Nance Jr.,CLE,6,50,102.9,95.2,7.6,48.8,1.82,14.7,22.2,67.8,46,0.1,48.9,52.8,100.59,54.5,K. Korver , J. Green , J. Clarkson , R. Hood , L. Nance Jr.
L. Williams - D. Gallinari - D. Jordan - T. Harris - A. Rivers,LAC,7,50,95.2,123.3,-28.1,45.5,1.15,10.8,33.3,79.1,52.4,0.1,39.6,46.8,100.66,33.5,L. Williams , D. Gallinari , D. Jordan , T. Harris , A. Rivers
N. Vucevic - S. Mack - T. Ross - E. Fournier - A. Gordon,ORL,6,50,96,124.5,-28.5,82.1,2.91,23,13.5,66,38.4,0.1,48.9,51.3,97.99,38,N. Vucevic , S. Mack , T. Ross , E. Fournier , A. Gordon
P. Gasol - L. Aldridge - K. Anderson - D. Murray - B. Forbes,SAS,6,50,98,91.8,6.2,62.5,1.79,18.4,26.4,79.6,52,0.1,48.9,49.9,94.07,56.7,P. Gasol , L. Aldridge , K. Anderson , D. Murray , B. Forbes
R. Covington - J. Embiid - D. Saric - T. McConnell - B. Simmons,PHI,19,50,95.2,98.1,-2.9,64.9,1.5,17,30.6,79.2,55.9,0.2,47.1,52.1,101.74,52.3,R. Covington , J. Embiid , D. Saric , T. McConnell , B. Simmons
V. Carter - K. Koufos - B. Bogdanovic - B. Hield - F. Mason,SAC,8,50,95.8,98,-2.1,51.4,1.46,14.8,29.1,71.4,47.4,0.1,46.7,48.4,94.04,45.3,V. Carter , K. Koufos , B. Bogdanovic , B. Hield , F. Mason
