LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,PLAYER1,PLAYER2,PLAYER3,PLAYER4,PLAYER5
J. McGee - D. Booker - C. Payne - L. Shamet - C. Johnson,PHX,15,62,100.7,93.1,7.6,57.4,1.35,15.6,29.6,79.7,54.3,0.2,50.4,54.4,113.42,55.3,J. McGee , D. Booker , C. Payne , L. Shamet , C. Johnson
K. Lowry - P. Tucker - B. Adebayo - D. Robinson - T. Herro,MIA,7,62,110.1,99.2,10.9,52.8,1.4,15.6,32.9,70.1,51.1,0.2,49.6,53.7,99.07,54.5,K. Lowry , P. Tucker , B. Adebayo , D. Robinson , T. Herro
L. James - C. Anthony - R. Westbrook - M. Monk - A. Reaves,LAL,14,62,108.3,112.8,-4.4,62.1,1.8,18.8,19.7,67.7,43.5,0.1,57.9,60.4,109.84,46.6,L. James , C. Anthony , R. Westbrook , M. Monk , A. Reaves
P. Beverley - M. Beasley - J. Vanderbilt - N. Reid - A. Edwards,MIN,11,62,104.8,111.9,-7.1,58,1.71,16.6,29.2,72.7,48,0.1,50,52.1,97.78,45.6,P. Beverley , M. Beasley , J. Vanderbilt , N. Reid , A. Edwards
P. George - E. Bledsoe - M. Morris Sr. - R. Jackson - I. Zubac,LAC,6,62,108.4,115.8,-7.4,51,1.3,15,26.2,71,48.8,0.2,52.3,58,101.92,46.2,P. George , E. Bledsoe , M. Morris Sr. , R. Jackson , I. Zubac
A. Horford - M. Smart - J. Brown - J. Tatum - G. Williams,BOS,15,61,106.5,120.1,-13.7,76.5,2.05,20.9,15.8,81,48.7,0.1,57.5,62.5,106.61,48.1,A. Horford , M. Smart , J. Brown , J. Tatum , G. Williams
D. Lillard - R. Covington - J. Nurkic - N. Powell - A. Simons,POR,16,61,110.5,106.3,4.3,50.9,2.25,16.1,16.1,82.1,49.1,0.1,55.8,60.4,101.96,54,D. Lillard , R. Covington , J. Nurkic , N. Powell , A. Simons
H. Whiteside - B. Bogdanovic - R. O'Neale - D. Mitchell - T. Forrest,UTA,12,61,129.4,108,21.4,50.8,1.76,16.8,39,78.7,59.2,0.1,62.5,64.8,99.43,58.8,H. Whiteside , B. Bogdanovic , R. O'Neale , D. Mitchell , T. Forrest
J. Valanciunas - C. McCollum - B. Ingram - D. Graham - H. Jones,NOP,9,60,116.1,120.8,-4.7,61.1,2.54,20.1,22.8,66.2,46.4,0.1,56.4,58.6,95.96,47.6,J. Valanciunas , C. McCollum , B. Ingram , D. Graham , H. Jones
S. Adams - K. Anderson - D. Melton - J. Morant - D. Bane,MEM,20,60,99.2,124.4,-25.2,48.1,2.08,14.4,27.8,75.5,47.1,0.1,49.2,50.4,104.19,35.1,S. Adams , K. Anderson , D. Melton , J. Morant , D. Bane
A. Horford - M. Smart - J. Brown - J. Tatum - D. Theis,BOS,4,59,129.1,95.2,33.9,66.7,2.59,22.8,40,81.3,62.2,0.1,62.5,63.9,102.88,69,A. Horford , M. Smart , J. Brown , J. Tatum , D. Theis
C. Joseph - T. Lyles - F. Jackson - H. Diallo - S. Bey,DET,6,59,102.4,103.9,-1.6,61.9,1.44,15.8,19.4,77,46.9,0.1,50.5,54.8,102.87,48.2,C. Joseph , T. Lyles , F. Jackson , H. Diallo , S. Bey
D. Gallinari - C. Capela - B. Bogdanovic - K. Huerter - T. Young,ATL,16,59,109.8,119,-9.3,49,1.92,14.2,40.3,75.5,55.2,0.1,48.3,50.7,99.64,42.5,D. Gallinari , C. Capela , B. Bogdanovic , K. Huerter , T. Young
E. Gordon - G. Mathews - K. Martin Jr. - J. Christopher - A. Sengun,HOU,11,59,101.6,117.6,-16,59.6,1.75,16.5,29.7,71.4,49.2,0.1,52.9,53.8,98.99,42.2,E. Gordon , G. Mathews , K. Martin Jr. , J. Christopher , A. Sengun
G. Hill - K. Middleton - G. Antetokounmpo - B. Portis - G. Allen,MIL,15,59,113.8,94.4,19.4,53.8,1.47,16.4,23.6,73.1,50.8,0.1,54.8,60.6,103.4,62.9,G. Hill , K. Middleton , G. Antetokounmpo , B. Portis , G. Allen
G. Temple - W. Hernangomez - J. Hart - D. Graham - H. Jones,NOP,4,59,104,115,-11,55.1,1.93,15.5,28.9,79.6,50,0.1,45.9,49.7,103.06,42.3,G. Temple , W. Hernangomez , J. Hart , D. Graham , H. Jones
K. Durant - B. Griffin - J. Harden - P. Mills - B. Brown,BKN,7,59,110.9,98.4,12.4,78.3,2.77,20.8,12.7,73.1,43.8,0.1,51,58.3,105.52,59.8,K. Durant , B. Griffin , J. Harden , P. Mills , B. Brown
C. Wood - K. Porter Jr. - J. Green - J. Tate - A. Sengun,HOU,6,58,97.6,107.2,-9.6,65.1,1.17,16.7,21.9,80,50,0.2,50,53.4,103.21,44.2,C. Wood , K. Porter Jr. , J. Green , J. Tate , A. Sengun
G. Hill - K. Middleton - G. Antetokounmpo - P. Connaughton - G. Allen,MIL,11,58,104.7,118.1,-13.4,43.1,1.83,14,15.5,73.1,46.4,0.1,54.6,57.4,104.99,44.9,G. Hill , K. Middleton , G. Antetokounmpo , P. Connaughton , G. Allen
H. Barnes - A. Len - D. Fox - M. Bagley III - T. Haliburton,SAC,8,58,102.5,113.8,-11.3,44.4,2.5,12.3,29.9,67.2,46.4,0.1,41.2,46.5,96.87,44.2,H. Barnes , A. Len , D. Fox , M. Bagley III , T. Haliburton
S. Adams - K. Anderson - J. Jackson Jr. - J. Morant - D. Bane,MEM,9,58,113.4,132.5,-19.1,56,1.87,17.1,30.4,69.2,49.1,0.1,57.4,59.5,99.49,41.4,S. Adams , K. Anderson , J. Jackson Jr. , J. Morant , D. Bane
S. Curry - K. Thompson - A. Wiggins - K. Looney - J. Kuminga,GSW,5,58,105,111.5,-6.5,71.7,2.2,20.5,12.5,69.4,44.5,0.1,52.5,56.9,101.07,51,S. Curry , K. Thompson , A. Wiggins , K. Looney , J. Kuminga
A. Burks - E. Fournier - J. Randle - R. Barrett - J. Sims,NYK,14,57,99.2,93.7,5.5,55.8,1.71,14,31.1,81.5,52.3,0.1,45.1,49.3,105.04,47.7,A. Burks , E. Fournier , J. Randle , R. Barrett , J. Sims
D. Green - T. Harris - J. Embiid - M. Thybulle - T. Maxey,PHI,11,57,98.3,110,-11.7,56.4,2.44,15.1,7,76.4,41.1,0.1,47.3,54.4,101.33,46.2,D. Green , T. Harris , J. Embiid , M. Thybulle , T. Maxey
J. Holiday - K. Middleton - G. Antetokounmpo - B. Portis - P. Connaughton,MIL,15,57,120.6,104.9,15.8,60,1.36,17.3,32.7,76.6,56.9,0.2,62.2,65.7,104.89,58.4,J. Holiday , K. Middleton , G. Antetokounmpo , B. Portis , P. Connaughton
J. McGee - C. Payne - M. Bridges - L. Shamet - C. Johnson,PHX,12,57,100.8,106.1,-5.3,70,1.59,18.7,34.4,75.4,53.7,0.2,53.6,55.5,110.49,48,J. McGee , C. Payne , M. Bridges , L. Shamet , C. Johnson
K. Birch - P. Siakam - F. VanVleet - O. Anunoby - G. Trent Jr.,TOR,11,57,116.4,115.4,1,67.3,2.69,20.6,22.8,80,48,0.1,57.4,60.6,101.28,48.9,K. Birch , P. Siakam , F. VanVleet , O. Anunoby , G. Trent Jr.
R. Westbrook - A. Bradley - A. Davis - S. Johnson - M. Monk,LAL,8,57,100.9,119.8,-19,55.1,1.35,17.2,22,80.4,49.1,0.2,51.9,53.1,99.55,37.4,R. Westbrook , A. Bradley , A. Davis , S. Johnson , M. Monk
A. Burks - E. Fournier - M. Robinson - R. Barrett - O. Toppin,NYK,5,56,109.3,110.3,-1,54.5,1.41,14.5,35.4,78.2,55,0.1,50,54.5,100.94,49,A. Burks , E. Fournier , M. Robinson , R. Barrett , O. Toppin
H. Barnes - D. Jones - D. Fox - M. Bagley III - T. Haliburton,SAC,8,56,100,112,-12,64.3,1.59,17.1,28.3,73.7,50.4,0.1,47.5,51.4,99.57,44.1,H. Barnes , D. Jones , D. Fox , M. Bagley III , T. Haliburton
J. Holiday - K. Middleton - B. Portis - P. Connaughton - G. Allen,MIL,14,56,103.3,106.9,-3.6,52.3,1.21,14,33.3,75,52.7,0.2,54,56.5,100.88,47.6,J. Holiday , K. Middleton , B. Portis , P. Connaughton , G. Allen
J. Valanciunas - B. Ingram - J. Hart - D. Graham - N. Alexander-Walker,NOP,11,56,122.2,123.5,-1.3,57.1,2,17.5,32.7,80.9,55.6,0.1,56.5,61.7,99.15,47.5,J. Valanciunas , B. Ingram , J. Hart , D. Graham , N. Alexander-Walker
P. George - R. Jackson - I. Zubac - L. Kennard - T. Mann,LAC,15,56,107.5,103.4,4.1,50,1.67,16,24.1,70.6,50,0.1,56,59,101.41,56.3,P. George , R. Jackson , I. Zubac , L. Kennard , T. Mann
R. Bullock - T. Hardaway Jr. - D. Powell - D. Finney-Smith - L. Doncic,DAL,15,56,77,105.1,-28.1,48.5,0.89,11,24.3,64.8,41.9,0.2,39.4,41.2,98.67,24,R. Bullock , T. Hardaway Jr. , D. Powell , D. Finney-Smith , L. Doncic
S. Gilgeous-Alexander - D. Bazley - I. Roby - T. Mann - A. Wiggins,OKC,6,56,100.8,141,-40.1,44.4,0.95,13.1,27.8,75,50.9,0.2,52.1,56,103.75,30.3,S. Gilgeous-Alexander , D. Bazley , I. Roby , T. Mann , A. Wiggins
D. Rose - A. Burks - M. Robinson - O. Toppin - I. Quickley,NYK,14,55,124.6,105.1,19.4,56.9,1.81,18,40,66.1,54.8,0.1,61.8,66.3,101.07,63.4,D. Rose , A. Burks , M. Robinson , O. Toppin , I. Quickley
R. Lopez - G. Harris - C. Okeke - C. Anthony - F. Wagner,ORL,7,55,94.9,117.5,-22.7,64.3,1.93,16.6,27.1,80.9,48.7,0.1,44.5,47.3,100.34,37.7,R. Lopez , G. Harris , C. Okeke , C. Anthony , F. Wagner
W. Barton - J. Green - A. Gordon - N. Jokic - M. Morris,DEN,9,55,99.1,117,-17.8,71.1,1.78,20,26.4,76.4,51.9,0.2,52.1,54.6,99.77,43.9,W. Barton , J. Green , A. Gordon , N. Jokic , M. Morris
D. DeRozan - N. Vucevic - Z. LaVine - A. Caruso - J. Green,CHI,10,54,110.2,100.9,9.3,54.3,2.5,16.4,31.7,66.1,48.7,0.1,50.5,52.9,97.46,54.5,D. DeRozan , N. Vucevic , Z. LaVine , A. Caruso , J. Green
D. Gallinari - B. Bogdanovic - D. Wright - T. Young - O. Okongwu,ATL,18,54,123.6,101.6,22,42,1.62,13.8,18.2,69.8,46.4,0.1,64.4,70.3,110.27,61.3,D. Gallinari , B. Bogdanovic , D. Wright , T. Young , O. Okongwu
I. Smith - D. Gafford - D. Avdija - A. Gill - C. Kispert,WAS,6,54,106.3,129.4,-23.1,70.5,2.21,19.6,29.6,67.3,47.6,0.1,52.6,55.8,98.65,40.6,I. Smith , D. Gafford , D. Avdija , A. Gill , C. Kispert
N. Vucevic - Z. LaVine - D. Jones Jr. - L. Ball - A. Dosunmu,CHI,6,54,107.2,104.5,2.7,61.2,2.5,19.5,23.2,68.5,45.5,0.1,52.4,54.5,98.87,51.3,N. Vucevic , Z. LaVine , D. Jones Jr. , L. Ball , A. Dosunmu
A. Burks - J. Randle - M. Robinson - R. Barrett - I. Quickley,NYK,11,53,95.4,103.7,-8.3,52.8,1.46,13.1,28.8,78.4,51.8,0.1,48.3,51.5,98.14,43,A. Burks , J. Randle , M. Robinson , R. Barrett , I. Quickley
A. Horford - D. Schroder - J. Richardson - J. Tatum - G. Williams,BOS,15,53,101,100.9,0,76.2,1.6,20.8,35.2,64.6,49,0.2,51.6,53.5,95.86,48.3,A. Horford , D. Schroder , J. Richardson , J. Tatum , G. Williams
C. Anthony - R. Westbrook - A. Bradley - A. Davis - T. Horton-Tucker,LAL,7,53,111.2,100,11.2,58.5,2.07,19.4,24.1,77.2,51.4,0.1,57.1,57.7,103.28,56.6,C. Anthony , R. Westbrook , A. Bradley , A. Davis , T. Horton-Tucker
D. Favors - S. Gilgeous-Alexander - L. Dort - J. Robinson-Earl - J. Giddey,OKC,4,53,98.1,99,-1,59.5,2.5,16.4,33.3,73.3,52.4,0.1,43.1,45.6,95.41,49,D. Favors , S. Gilgeous-Alexander , L. Dort , J. Robinson-Earl , J. Giddey
D. Lillard - J. Nurkic - N. Powell - L. Nance Jr. - N. Little,POR,5,53,110,114.3,-4.3,56.8,1.19,17.2,21.7,78.6,52.9,0.2,59.7,62.2,100.18,45.5,D. Lillard , J. Nurkic , N. Powell , L. Nance Jr. , N. Little
E. Gordon - C. Wood - G. Mathews - J. Green - J. Tate,HOU,8,53,104.3,129.9,-25.6,61,1.67,16.4,20.4,73.8,43.8,0.1,52.2,56.3,105.89,37.1,E. Gordon , C. Wood , G. Mathews , J. Green , J. Tate
I. Smith - R. Hachimura - D. Gafford - D. Avdija - C. Kispert,WAS,13,53,97.5,114.2,-16.6,62,1.94,18.6,26.3,87.8,54.7,0.1,51.4,52.5,105.26,43.1,I. Smith , R. Hachimura , D. Gafford , D. Avdija , C. Kispert
J. Holiday - K. Middleton - G. Antetokounmpo - P. Connaughton - G. Allen,MIL,18,53,117.5,106.9,10.6,62.7,2,18.8,26,75.9,52.8,0.1,60.3,65.3,108.57,59.9,J. Holiday , K. Middleton , G. Antetokounmpo , P. Connaughton , G. Allen
K. Caldwell-Pope - S. Dinwiddie - K. Kuzma - A. Holiday - D. Gafford,WAS,5,53,102.8,107.2,-4.4,60,2.25,19,16.7,69.2,45.4,0.1,52,53.4,97.59,45.8,K. Caldwell-Pope , S. Dinwiddie , K. Kuzma , A. Holiday , D. Gafford
K. Lowry - P. Tucker - J. Butler - B. Adebayo - M. Strus,MIA,8,53,131.5,121.7,9.8,67.9,2.38,24.2,27.5,82.6,57,0.1,69.3,70.4,96.67,55.1,K. Lowry , P. Tucker , J. Butler , B. Adebayo , M. Strus
K. Thompson - D. Green - A. Wiggins - K. Looney - J. Poole,GSW,5,53,97.3,130.4,-33.1,76.7,1.74,21.3,22.2,75,49.1,0.2,51,52.8,100.72,36.2,K. Thompson , D. Green , A. Wiggins , K. Looney , J. Poole
T. Thompson - H. Barnes - B. Hield - C. Metu - T. Haliburton,SAC,4,53,101.9,118.7,-16.8,58.3,1.31,14.4,30.6,63.8,45,0.1,47.4,51.6,96.24,37.1,T. Thompson , H. Barnes , B. Hield , C. Metu , T. Haliburton
D. Russell - M. Beasley - T. Prince - N. Reid - J. McDaniels,MIN,13,52,89.4,102.6,-13.3,62.9,1.47,15.5,12.3,56.7,35,0.1,46.1,50.9,105.53,42,D. Russell , M. Beasley , T. Prince , N. Reid , J. McDaniels
J. Harden - T. Harris - J. Embiid - G. Niang - T. Maxey,PHI,15,52,110.8,110.5,0.3,60,1.62,14.3,30,75.5,52.5,0.1,49.4,58.8,100.38,50.7,J. Harden , T. Harris , J. Embiid , G. Niang , T. Maxey
J. Tatum - D. White - D. Theis - G. Williams - P. Pritchard,BOS,11,52,118.7,109.7,9,78,1.6,21.5,27,71.7,53.3,0.2,69.1,72.3,96.09,58.5,J. Tatum , D. White , D. Theis , G. Williams , P. Pritchard
K. Hayes - S. Bey - I. Stewart - I. Livers - C. Cunningham,DET,4,52,81.5,128.4,-47,74.2,1.44,15.8,23.8,83.3,49.5,0.1,36.7,43,100.9,28.1,K. Hayes , S. Bey , I. Stewart , I. Livers , C. Cunningham
K. Lowry - J. Butler - C. Martin - T. Herro - O. Yurtseven,MIA,3,52,121.6,108.9,12.7,58.3,2.33,18.3,41.1,67.9,54.1,0.1,52.4,55.8,93.67,57.8,K. Lowry , J. Butler , C. Martin , T. Herro , O. Yurtseven
M. Conley - B. Bogdanovic - R. O'Neale - D. Mitchell - U. Azubuike,UTA,5,52,99.1,98.1,1,64.3,2.7,18.5,15.8,75,47.1,0.1,50,52.3,100.77,54.1,M. Conley , B. Bogdanovic , R. O'Neale , D. Mitchell , U. Azubuike
C. McCollum - C. Zeller - L. Nance Jr. - A. Simons - N. Little,POR,16,51,98.1,101.8,-3.6,42.1,1.14,11.3,35,69.8,51.3,0.1,46.9,49.7,102.99,43.7,C. McCollum , C. Zeller , L. Nance Jr. , A. Simons , N. Little
D. Booker - C. Payne - T. Craig - M. Bridges - D. Ayton,PHX,6,51,134.5,96.4,38.2,58.9,3.67,20.9,34.1,78.6,59,0.1,63.6,66.7,103.37,67.9,D. Booker , C. Payne , T. Craig , M. Bridges , D. Ayton
D. Schroder - G. Mathews - K. Martin Jr. - J. Christopher - A. Sengun,HOU,8,51,93.6,112.5,-18.9,55,1,14.6,33.9,68,49.5,0.2,45.9,49,103.91,37.7,D. Schroder , G. Mathews , K. Martin Jr. , J. Christopher , A. Sengun
E. Bledsoe - M. Morris Sr. - I. Zubac - L. Kennard - T. Mann,LAC,5,51,120.6,128.9,-8.2,55,1.57,15.8,38.5,68.2,52.1,0.1,53.3,57.6,90.75,38.9,E. Bledsoe , M. Morris Sr. , I. Zubac , L. Kennard , T. Mann
K. Lowry - P. Tucker - J. Butler - B. Adebayo - T. Herro,MIA,14,51,93.9,101.8,-7.9,38.7,0.44,8.6,29.4,77.1,52.5,0.2,42.9,54,106.58,42.8,K. Lowry , P. Tucker , J. Butler , B. Adebayo , T. Herro
P. Siakam - C. Boucher - G. Trent Jr. - P. Achiuwa - S. Barnes,TOR,13,51,114,93.6,20.4,53.7,1.69,14.1,42.9,74,56.6,0.1,47.9,52.1,101.8,59.5,P. Siakam , C. Boucher , G. Trent Jr. , P. Achiuwa , S. Barnes
S. Curry - D. Green - O. Porter Jr. - A. Wiggins - J. Poole,GSW,13,51,105.2,90.8,14.4,62.5,1.19,16.8,17.3,73.9,43.9,0.2,56.8,60.8,111.66,52.8,S. Curry , D. Green , O. Porter Jr. , A. Wiggins , J. Poole
S. Curry - K. Thompson - A. Wiggins - K. Looney - M. Moody,GSW,7,51,104.7,107.4,-2.7,75.6,2,22.5,21.6,78,51.8,0.2,55.8,56.6,101.66,46.2,S. Curry , K. Thompson , A. Wiggins , K. Looney , M. Moody
T. Thompson - H. Barnes - B. Hield - D. Fox - D. Mitchell,SAC,16,51,105.3,135.8,-30.5,48.7,1,13.5,20,57.4,39.1,0.2,57.6,62.2,103.66,36.2,T. Thompson , H. Barnes , B. Hield , D. Fox , D. Mitchell
D. DeRozan - N. Vucevic - C. White - J. Green - A. Dosunmu,CHI,7,50,101.9,106.3,-4.4,44.2,1.19,13.9,22.4,80.4,52,0.1,51.6,55,103.83,45,D. DeRozan , N. Vucevic , C. White , J. Green , A. Dosunmu
D. Murray - J. Poeltl - K. Bates-Diop - L. Walker IV - J. Primo,SAS,6,50,95.3,117.9,-22.6,70,2.8,18.9,22,75,44.7,0.1,47.4,49.2,101.6,41.1,D. Murray , J. Poeltl , K. Bates-Diop , L. Walker IV , J. Primo
J. Holiday - G. Antetokounmpo - B. Portis - P. Connaughton - G. Allen,MIL,18,50,103.4,111.4,-8,60.9,2.15,17.6,21.4,78.7,51.3,0.1,55.7,57.6,112.66,50.9,J. Holiday , G. Antetokounmpo , B. Portis , P. Connaughton , G. Allen
K. Birch - P. Siakam - G. Trent Jr. - M. Flynn - S. Barnes,TOR,6,50,123.2,128.7,-5.5,53.3,4.8,16.6,36.7,64.9,47.4,0.1,49.5,53.2,96.44,43.7,K. Birch , P. Siakam , G. Trent Jr. , M. Flynn , S. Barnes
K. Caldwell-Pope - R. Neto - K. Kuzma - D. Gafford - D. Avdija,WAS,14,50,88,114.5,-26.6,60,1.4,15.2,17.5,63.3,38.7,0.1,46.5,49.9,104.01,33.1,K. Caldwell-Pope , R. Neto , K. Kuzma , D. Gafford , D. Avdija
P. Beverley - K. Towns - J. Vanderbilt - A. Edwards - J. McDaniels,MIN,14,50,111.3,97.2,14.2,66.7,3.33,20.3,26,84.3,55.4,0.1,56.5,58.5,100.95,62.7,P. Beverley , K. Towns , J. Vanderbilt , A. Edwards , J. McDaniels
T. Hardaway Jr. - K. Porzingis - D. Finney-Smith - J. Brunson - L. Doncic,DAL,14,50,92.5,109.6,-17.1,63.2,2,16.4,28.1,65,47,0.1,46.7,49.3,101.72,41.6,T. Hardaway Jr. , K. Porzingis , D. Finney-Smith , J. Brunson , L. Doncic
T. Harris - S. Curry - J. Embiid - F. Korkmaz - T. Maxey,PHI,13,50,133.7,116.8,16.8,57.4,3.38,19.9,19.5,80,51.2,0.1,63.2,68,97.29,56,T. Harris , S. Curry , J. Embiid , F. Korkmaz , T. Maxey
T. Ross - G. Harris - M. Bamba - C. Okeke - J. Suggs,ORL,13,50,83.6,99.1,-15.5,55.3,1.5,14.1,27.3,65,45.2,0.1,39.7,42.7,104.66,40.5,T. Ross , G. Harris , M. Bamba , C. Okeke , J. Suggs
