LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,PLAYER1,PLAYER2,PLAYER3,PLAYER4,PLAYER5
E. Turner - A. Aminu - M. Leonard - A. Crabbe - C. McCollum,POR,18,76,83.7,100,-16.3,55.8,1,14.4,14.1,80.7,50,0.2,50.4,52.8,103.54,41.9,E. Turner , A. Aminu , M. Leonard , A. Crabbe , C. McCollum
G. Dragic - J. Johnson - H. Whiteside - D. Waiters - T. Johnson,MIA,21,76,100.6,106.6,-6,53.3,1.28,13.9,31.8,73.5,52,0.1,47.3,52.1,106.78,48,G. Dragic , J. Johnson , H. Whiteside , D. Waiters , T. Johnson
G. Dragic - J. Johnson - H. Whiteside - R. McGruder - J. Richardson,MIA,10,76,95.5,97.5,-1.9,50.9,1.16,14.4,19.5,75.3,48.1,0.2,50,52.8,99.85,48.5,G. Dragic , J. Johnson , H. Whiteside , R. McGruder , J. Richardson
B. Diaw - G. Hayward - S. Mack - R. Gobert - J. Ingles,UTA,17,74,121,110.6,10.5,52.5,1.48,16.9,28.3,73.5,53.7,0.2,59.5,65.2,91.13,55.1,B. Diaw , G. Hayward , S. Mack , R. Gobert , J. Ingles
G. Monroe - K. Middleton - T. Snell - G. Antetokounmpo - M. Dellavedova,MIL,21,74,109.2,115.2,-6,58.3,1.75,17.4,23.4,62.7,42.3,0.1,55.3,60.4,100.3,46.4,G. Monroe , K. Middleton , T. Snell , G. Antetokounmpo , M. Dellavedova
R. Westbrook - E. Kanter - A. Roberson - S. Adams - A. Abrines,OKC,27,74,129.6,95.2,34.4,51.3,1.63,16.4,41.1,78.8,60.8,0.1,59.8,64.6,109.47,64.3,R. Westbrook , E. Kanter , A. Roberson , S. Adams , A. Abrines
V. Carter - M. Conley - M. Gasol - J. Green - J. Ennis III,MEM,23,74,109.3,88.4,20.9,64.6,1.48,16.7,31.6,69.6,53.7,0.1,54.9,61.9,92.4,67.7,V. Carter , M. Conley , M. Gasol , J. Green , J. Ennis III
L. Barbosa - J. Dudley - A. Williams - T. Ulis - D. Jones Jr.,PHX,10,73,95.4,86.8,8.6,62.9,1.56,18.6,26.4,76.7,51.7,0.2,48.5,51.3,99.93,58,L. Barbosa , J. Dudley , A. Williams , T. Ulis , D. Jones Jr.
M. Ginobili - D. Lee - P. Mills - D. Dedmon - J. Simmons,SAS,23,73,106.4,75.2,31.2,65.6,1.33,18,40.9,69.5,57.8,0.2,55.2,59.3,104.79,75.6,M. Ginobili , D. Lee , P. Mills , D. Dedmon , J. Simmons
A. Aminu - D. Lillard - M. Harkless - C. McCollum - J. Nurkic,POR,15,72,111,110.3,0.8,49.1,1.27,13.9,30.6,70.6,52.2,0.1,53.3,59.4,103.36,53.6,A. Aminu , D. Lillard , M. Harkless , C. McCollum , J. Nurkic
G. Dragic - J. Johnson - H. Whiteside - R. McGruder - T. Johnson,MIA,25,72,98.7,111.2,-12.5,49.1,1.73,13,33.3,69.7,49.7,0.1,44.1,49.7,97.57,45.9,G. Dragic , J. Johnson , H. Whiteside , R. McGruder , T. Johnson
J. Terry - G. Monroe - K. Middleton - M. Teletovic - M. Dellavedova,MIL,17,72,104.3,87.1,17.2,63.9,1.95,19.1,35.1,83.6,57.6,0.1,50,51.5,96.48,56.9,J. Terry , G. Monroe , K. Middleton , M. Teletovic , M. Dellavedova
A. Aminu - D. Lillard - A. Crabbe - C. McCollum - M. Plumlee,POR,13,71,107.6,119.1,-11.5,53.4,1.55,16.1,31.8,66.7,48,0.1,52.5,56.6,96.82,46.7,A. Aminu , D. Lillard , A. Crabbe , C. McCollum , M. Plumlee
C. Anthony - J. Noah - D. Rose - C. Lee - L. Thomas,NYK,10,71,114.1,97.2,16.9,38.8,1.86,13.3,37.3,63.8,51,0.1,51.8,54.1,95.35,57.7,C. Anthony , J. Noah , D. Rose , C. Lee , L. Thomas
L. James - J. Smith - C. Frye - K. Love - K. Irving,CLE,9,71,124,91.8,32.2,61.4,1.95,19.5,39.2,74.7,57.5,0.1,57.7,60.7,99.44,64.8,L. James , J. Smith , C. Frye , K. Love , K. Irving
R. Gay - A. Afflalo - K. Koufos - D. Collison - D. Cousins,SAC,8,71,102.8,104.9,-2.1,65.5,1.38,18.1,32.3,74.3,54.1,0.2,51.7,56.2,96.11,53,R. Gay , A. Afflalo , K. Koufos , D. Collison , D. Cousins
V. Carter - Z. Randolph - T. Allen - M. Conley - M. Gasol,MEM,21,71,110.6,99.3,11.3,61,2,17.4,39,73.4,54.6,0.1,48.5,53.1,95.01,57.3,V. Carter , Z. Randolph , T. Allen , M. Conley , M. Gasol
W. Chandler - D. Gallinari - W. Barton - J. Nurkic - E. Mudiay,DEN,12,71,98,110.9,-12.9,35.8,0.83,9.7,38.3,73.1,55.3,0.2,44.2,48.9,100.73,42.4,W. Chandler , D. Gallinari , W. Barton , J. Nurkic , E. Mudiay
E. Ilyasova - N. Noel - R. Covington - N. Stauskas - T. McConnell,PHI,18,70,99.3,101.3,-2,71,2,20.7,22.1,68.9,45,0.1,51.1,52.7,104.3,49.8,E. Ilyasova , N. Noel , R. Covington , N. Stauskas , T. McConnell
K. Lowry - D. DeRozan - J. Valanciunas - N. Powell - P. Siakam,TOR,8,70,101.4,109.1,-7.7,53.4,1.55,16.8,14.3,66.2,40.6,0.1,55.6,56.8,99.26,45.3,K. Lowry , D. DeRozan , J. Valanciunas , N. Powell , P. Siakam
M. Ginobili - P. Gasol - D. Lee - P. Mills - K. Leonard,SAS,26,70,110.2,103.9,6.2,62.3,2.11,17.7,30.1,82.1,55,0.1,52.6,57.9,105.45,54.1,M. Ginobili , P. Gasol , D. Lee , P. Mills , K. Leonard
M. Leonard - S. Napier - N. Vonleh - P. Connaughton - J. Layman,POR,15,70,106.9,94.3,12.6,63.5,1.5,17.5,19.1,73.3,47.6,0.2,54.7,59.2,98.23,58.1,M. Leonard , S. Napier , N. Vonleh , P. Connaughton , J. Layman
N. Bjelica - G. Dieng - S. Muhammad - Z. LaVine - K. Dunn,MIN,24,70,104.3,85.5,18.8,65.4,1.55,17.3,31.9,70.8,50.4,0.2,48.8,53.7,97.33,57.6,N. Bjelica , G. Dieng , S. Muhammad , Z. LaVine , K. Dunn
T. Ariza - E. Gordon - J. Harden - M. Harrell - S. Dekker,HOU,23,70,121.4,113.2,8.2,64.4,2.38,19.5,24.6,65.1,47.3,0.1,55.3,62.1,101.85,52.7,T. Ariza , E. Gordon , J. Harden , M. Harrell , S. Dekker
A. Bogut - D. Williams - W. Matthews - H. Barnes - D. Finney-Smith,DAL,11,69,116.4,100.8,15.6,70.2,2,21.7,27.1,76.8,53.9,0.2,59.5,61.2,88.73,57.5,A. Bogut , D. Williams , W. Matthews , H. Barnes , D. Finney-Smith
C. Anthony - D. Rose - C. Lee - L. Thomas - K. O'Quinn,NYK,19,69,105.5,114.3,-8.8,42.1,1.33,12.6,30.1,61.5,44.9,0.1,46.9,52.4,101.64,41.9,C. Anthony , D. Rose , C. Lee , L. Thomas , K. O'Quinn
L. Deng - L. Williams - J. Clarkson - L. Nance Jr. - B. Ingram,LAL,17,69,123.4,107.3,16.1,46.7,1.65,15.3,19.6,78.4,54.4,0.1,62.5,68.6,102.63,58.7,L. Deng , L. Williams , J. Clarkson , L. Nance Jr. , B. Ingram
M. Williams - M. Belinelli - J. Lamb - F. Kaminsky - B. Weber,CHA,9,69,100.7,115,-14.3,60,2.73,16.8,22.5,81.1,47.6,0.1,48.3,52.2,93.34,42.4,M. Williams , M. Belinelli , J. Lamb , F. Kaminsky , B. Weber
P. Tucker - P. Patterson - D. Wright - N. Powell - J. Poeltl,TOR,15,69,88.9,101.4,-12.6,47.5,0.83,10.2,40.7,74,52.9,0.2,39,44,95.56,30.4,P. Tucker , P. Patterson , D. Wright , N. Powell , J. Poeltl
W. Chandler - D. Gallinari - G. Harris - N. Jokic - J. Murray,DEN,8,69,122.4,102.1,20.2,58.7,2.47,19.4,20.7,71.8,48.8,0.1,59.1,63.9,98.49,62.4,W. Chandler , D. Gallinari , G. Harris , N. Jokic , J. Murray
G. Dragic - J. Johnson - W. Ellington - H. Whiteside - T. Johnson,MIA,22,68,91.2,96.7,-5.5,52,1.04,13.8,23.2,76.7,50.7,0.2,50,52.2,105.71,45.4,G. Dragic , J. Johnson , W. Ellington , H. Whiteside , T. Johnson
J. Johnson - H. Whiteside - D. Waiters - R. McGruder - T. Johnson,MIA,20,68,94.9,106.7,-11.7,58,1,15.8,29.3,77.1,55.5,0.2,52.4,54.7,97.03,46.5,J. Johnson , H. Whiteside , D. Waiters , R. McGruder , T. Johnson
E. Ilyasova - G. Henderson - N. Noel - R. Covington - T. McConnell,PHI,19,67,103.3,97.5,5.8,69,1.6,19.1,26.5,71.6,48.9,0.2,54.1,57.9,111.69,55,E. Ilyasova , G. Henderson , N. Noel , R. Covington , T. McConnell
M. Barnes - A. Tolliver - T. Lawson - W. Cauley-Stein - M. Richardson,SAC,11,67,102.1,97.8,4.3,62.1,1.33,19.1,25.9,82.4,56.3,0.2,55.8,57.9,99.95,54.7,M. Barnes , A. Tolliver , T. Lawson , W. Cauley-Stein , M. Richardson
M. Belinelli - K. Walker - M. Kidd-Gilchrist - C. Zeller - F. Kaminsky,CHA,21,67,100.7,86.9,13.9,57.7,2.5,17.4,15.9,75,47.4,0.1,49.6,54.2,97.32,57.2,M. Belinelli , K. Walker , M. Kidd-Gilchrist , C. Zeller , F. Kaminsky
Nene - T. Ariza - L. Williams - E. Gordon - J. Harden,HOU,15,67,120.3,98.7,21.5,60,1.77,18,30.4,68.9,50.3,0.1,58,63,114.29,56.9,Nene , T. Ariza , L. Williams , E. Gordon , J. Harden
D. Wade - N. Mirotic - D. McDermott - J. Grant - C. Felicio,CHI,10,66,108.3,111.5,-3.2,57.7,2.31,16.3,32.5,74.6,52.1,0.1,47.2,51.2,95.44,46.5,D. Wade , N. Mirotic , D. McDermott , J. Grant , C. Felicio
D. Nowitzki - D. Harris - J. Barea - D. Powell - D. Finney-Smith,DAL,14,65,121.1,97.7,23.3,66.7,2.86,21.2,32.8,79.4,56.8,0.1,56.7,60,97.24,62.1,D. Nowitzki , D. Harris , J. Barea , D. Powell , D. Finney-Smith
G. Henderson - R. Covington - D. Saric - T. McConnell - J. Okafor,PHI,14,65,95.7,117.4,-21.7,60,2,16,24.3,66.7,42.2,0.1,46.3,49.4,102.55,36.8,G. Henderson , R. Covington , D. Saric , T. McConnell , J. Okafor
I. Smith - M. Morris - T. Harris - A. Baynes - S. Johnson,DET,17,65,104.4,94.1,10.4,50.9,1.75,15.1,35.6,88.5,59.7,0.1,47.6,51.2,99.75,55.7,I. Smith , M. Morris , T. Harris , A. Baynes , S. Johnson
R. Foye - B. Lopez - B. Bogdanovic - S. Dinwiddie - R. Hollis-Jefferson,BKN,7,65,102.8,100.7,2.1,66,1.59,18.9,13.1,86.3,53,0.2,55,59,104.64,53.6,R. Foye , B. Lopez , B. Bogdanovic , S. Dinwiddie , R. Hollis-Jefferson
V. Carter - Z. Randolph - M. Gasol - J. Ennis III - A. Harrison,MEM,22,65,101.6,98.4,3.2,56.5,2.17,15.6,23,75,48.8,0.1,49.5,54.9,93,56,V. Carter , Z. Randolph , M. Gasol , J. Ennis III , A. Harrison
G. Monroe - T. Snell - G. Antetokounmpo - J. Parker - M. Brogdon,MIL,24,64,105.2,100,5.2,52,1.44,14.6,29.5,72.9,50.8,0.1,52.5,58.1,100.64,51.6,G. Monroe , T. Snell , G. Antetokounmpo , J. Parker , M. Brogdon
K. Lowry - D. Carroll - P. Patterson - J. Valanciunas - N. Powell,TOR,8,64,124.2,100.8,23.4,50.8,1.82,17.9,28.3,77.8,55.2,0.1,62.2,64.9,96.19,62.6,K. Lowry , D. Carroll , P. Patterson , J. Valanciunas , N. Powell
M. Williams - S. Hawes - N. Batum - K. Walker - M. Kidd-Gilchrist,CHA,11,64,78.3,120.3,-42,64.7,1.05,12.8,28.4,71.4,48.3,0.2,35.1,40.4,96.97,25.8,M. Williams , S. Hawes , N. Batum , K. Walker , M. Kidd-Gilchrist
R. Jefferson - L. James - C. Frye - K. Irving - I. Shumpert,CLE,15,64,136.6,118.1,18.5,71.2,5.88,24.5,26.3,73.3,50.4,0.1,64.5,67.6,96.43,58.4,R. Jefferson , L. James , C. Frye , K. Irving , I. Shumpert
T. Booker - Q. Acy - S. Dinwiddie - S. Kilpatrick - I. Whitehead,BKN,8,64,115.9,104.7,11.3,44.9,0.92,13.3,29.4,69.8,51.8,0.2,59.7,65.9,98.63,57.9,T. Booker , Q. Acy , S. Dinwiddie , S. Kilpatrick , I. Whitehead
D. Gallinari - K. Faried - W. Barton - J. Nurkic - E. Mudiay,DEN,9,63,88.4,122.5,-34.1,54.3,1.04,14,32.9,69.1,48.1,0.2,41,44.4,98.09,31.5,D. Gallinari , K. Faried , W. Barton , J. Nurkic , E. Mudiay
D. Lillard - M. Harkless - C. McCollum - M. Plumlee - N. Vonleh,POR,8,63,100.8,126.6,-25.8,49.1,2,15.5,27.9,71.7,47.1,0.1,47.5,49,93.96,37.6,D. Lillard , M. Harkless , C. McCollum , M. Plumlee , N. Vonleh
E. Turner - E. Davis - M. Harkless - A. Crabbe - C. McCollum,POR,13,63,105.3,91.8,13.5,58,1.32,16.8,27.5,74,55.5,0.2,54.5,61,101.29,62.8,E. Turner , E. Davis , M. Harkless , A. Crabbe , C. McCollum
J. Crawford - C. Paul - D. Jordan - L. Mbah a Moute - B. Griffin,LAC,24,63,119.2,89.7,29.5,61,1.8,20.1,30.2,72.6,56.9,0.2,67,69.5,97.76,72.7,J. Crawford , C. Paul , D. Jordan , L. Mbah a Moute , B. Griffin
J. Green - J. Meeks - B. Biyombo - N. Vucevic - E. Payton,ORL,7,63,114,116.1,-2.1,47.3,1.73,15.7,30.2,69.2,50,0.1,54.5,56,93.68,50,J. Green , J. Meeks , B. Biyombo , N. Vucevic , E. Payton
J. Johnson - G. Hill - G. Hayward - R. Gobert - R. Hood,UTA,11,63,122.2,96.9,25.4,57.1,1.6,19,23.9,68.6,50.9,0.2,65.7,68.4,95.96,65.3,J. Johnson , G. Hill , G. Hayward , R. Gobert , R. Hood
N. Young - T. Mozgov - J. Randle - D. Russell - B. Ingram,LAL,16,63,96.2,127.7,-31.5,73.9,1.7,18.9,21.2,76.9,45.8,0.2,51,53.3,100.44,34.1,N. Young , T. Mozgov , J. Randle , D. Russell , B. Ingram
J. Teague - P. George - K. Seraphin - G. Robinson III - M. Turner,IND,14,62,106.6,114.3,-7.7,61.7,1.45,18.5,12.2,75.8,47.7,0.2,58.7,62.3,93.41,50.6,J. Teague , P. George , K. Seraphin , G. Robinson III , M. Turner
K. Lowry - D. DeRozan - D. Carroll - J. Valanciunas - N. Powell,TOR,12,62,103.9,116.5,-12.7,41.7,0.83,12.3,25,64.9,45.1,0.2,54.5,59.3,99.36,42.8,K. Lowry , D. DeRozan , D. Carroll , J. Valanciunas , N. Powell
M. Gortat - M. Thornton - J. Wall - M. Morris - O. Porter Jr.,WAS,10,62,111.1,107.7,3.4,48,1.33,13.3,40.8,72.6,55.1,0.1,44.3,49.9,99.44,45.2,M. Gortat , M. Thornton , J. Wall , M. Morris , O. Porter Jr.
R. Rubio - N. Bjelica - Z. LaVine - A. Wiggins - K. Towns,MIN,16,62,114.3,116,-1.7,66,1.63,17.8,29.3,67.2,48.7,0.2,52.5,59.6,97.47,50.7,R. Rubio , N. Bjelica , Z. LaVine , A. Wiggins , K. Towns
T. Booker - J. Hamilton - J. Harris - S. Kilpatrick - I. Whitehead,BKN,12,62,99.2,99.2,0,58.7,1.13,15.6,29.2,72.1,51.1,0.2,52.9,54.8,100.76,45.9,T. Booker , J. Hamilton , J. Harris , S. Kilpatrick , I. Whitehead
D. Augustin - S. Ibaka - J. Meeks - B. Biyombo - A. Gordon,ORL,6,61,112,114.5,-2.6,53.8,1.56,17.2,32.7,75,52.4,0.2,56.6,57.5,92.55,47.3,D. Augustin , S. Ibaka , J. Meeks , B. Biyombo , A. Gordon
E. Ilyasova - S. Rodriguez - G. Henderson - R. Covington - J. Okafor,PHI,16,61,81.7,103.1,-21.3,65.9,1.93,16.3,19.5,79.2,43.8,0.1,40.4,42.5,100.38,32.3,E. Ilyasova , S. Rodriguez , G. Henderson , R. Covington , J. Okafor
E. Turner - A. Aminu - D. Lillard - M. Leonard - A. Crabbe,POR,21,61,113.7,91.8,21.9,58.5,2.21,18,18,74.2,46.3,0.1,57.6,59.9,104.55,57.6,E. Turner , A. Aminu , D. Lillard , M. Leonard , A. Crabbe
J. Terry - G. Monroe - T. Snell - G. Antetokounmpo - M. Dellavedova,MIL,13,61,105.1,97.5,7.6,58.7,1.93,16.8,27.4,66.2,47.7,0.1,47.6,52.4,94.03,53.2,J. Terry , G. Monroe , T. Snell , G. Antetokounmpo , M. Dellavedova
R. Covington - D. Saric - T. McConnell - R. Holmes - T. Luwawu-Cabarrot,PHI,8,61,91.8,94.2,-2.5,63.8,1.43,17.5,11.9,67.1,41.9,0.2,48.1,53.2,107.95,51.1,R. Covington , D. Saric , T. McConnell , R. Holmes , T. Luwawu-Cabarrot
S. Hawes - M. Belinelli - R. Sessions - N. Batum - F. Kaminsky,CHA,16,61,110.8,106.8,4,80.8,2.8,23.5,13,68.1,44.4,0.1,57.2,61.9,103.42,54.5,S. Hawes , M. Belinelli , R. Sessions , N. Batum , F. Kaminsky
A. Aminu - D. Lillard - M. Harkless - A. Crabbe - J. Nurkic,POR,16,60,106.2,115.7,-9.5,63.3,1.48,17.2,32.8,70.5,51.6,0.2,54.9,57.9,104.77,45.9,A. Aminu , D. Lillard , M. Harkless , A. Crabbe , J. Nurkic
G. Monroe - T. Snell - G. Antetokounmpo - M. Dellavedova - J. Parker,MIL,21,60,98.5,113.3,-14.8,63.3,1.24,18.1,20,75.5,48.5,0.2,55.9,59.7,103.75,43.5,G. Monroe , T. Snell , G. Antetokounmpo , M. Dellavedova , J. Parker
I. Smith - M. Morris - J. Leuer - A. Baynes - K. Caldwell-Pope,DET,25,59,105.5,90.6,14.8,53.6,3.75,17,30.9,80.3,56.9,0.1,52.1,53.1,104.64,60.1,I. Smith , M. Morris , J. Leuer , A. Baynes , K. Caldwell-Pope
J. Green - C. Watson - B. Biyombo - N. Vucevic - E. Payton,ORL,9,59,99.1,88.1,11,57.8,1.86,16.6,27.7,70.4,50,0.1,45.3,48.5,94.77,58,J. Green , C. Watson , B. Biyombo , N. Vucevic , E. Payton
T. Sefolosha - P. Millsap - M. Muscala - T. Hardaway Jr. - M. Delaney,ATL,17,59,114.4,93.7,20.7,61.5,2.13,19.3,20.4,76.5,49,0.1,62.9,65.7,103.23,62.1,T. Sefolosha , P. Millsap , M. Muscala , T. Hardaway Jr. , M. Delaney
E. Turner - M. Leonard - A. Crabbe - C. McCollum - N. Vonleh,POR,15,58,99.2,107.9,-8.7,58.3,1.87,17.2,15.3,80.3,48.3,0.1,51.9,55,104.93,47.2,E. Turner , M. Leonard , A. Crabbe , C. McCollum , N. Vonleh
I. Smith - T. Harris - J. Leuer - A. Baynes - K. Caldwell-Pope,DET,25,58,105.3,94.7,10.6,46.2,1.5,14.6,20,73.9,51.3,0.1,57.5,61.4,109.27,62.4,I. Smith , T. Harris , J. Leuer , A. Baynes , K. Caldwell-Pope
R. Foye - B. Lopez - S. Dinwiddie - R. Hollis-Jefferson - C. LeVert,BKN,10,58,102.5,93.2,9.3,39.5,1.13,11.6,15.5,84.9,48.6,0.1,51,55.4,97.61,54.5,R. Foye , B. Lopez , S. Dinwiddie , R. Hollis-Jefferson, C. LeVert
S. Rodriguez - G. Henderson - R. Covington - J. Embiid - J. Okafor,PHI,7,58,90.2,123.6,-33.5,73,1.42,17.8,21.7,71.4,44,0.2,44.7,48.2,92.21,33.1,S. Rodriguez , G. Henderson , R. Covington , J. Embiid , J. Okafor
T. Evans - D. Collison - W. Cauley-Stein - B. Hield - S. Labissiere,SAC,5,58,94.8,98.3,-3.5,50,2.5,13.4,21.7,79.7,48.4,0.1,41,45.9,96.19,44.4,T. Evans , D. Collison , W. Cauley-Stein, B. Hield , S. Labissiere
D. Cunningham - D. Cousins - J. Crawford - E. Moore - T. Frazier,NOP,8,57,126.1,124.1,2,51.9,2.33,18.8,27.9,72.9,51.6,0.1,64.9,66.7,94.34,51.5,D. Cunningham , D. Cousins , J. Crawford , E. Moore , T. Frazier
D. Harris - W. Matthews - H. Barnes - S. Curry - S. Mejri,DAL,17,57,100.8,106.7,-5.9,47.4,1.2,12.2,21.4,80.7,51.3,0.1,50,56.8,99.56,48,D. Harris , W. Matthews , H. Barnes , S. Curry , S. Mejri
E. Bledsoe - B. Knight - A. Len - D. Booker - M. Chriss,PHX,5,57,102.4,95.2,7.2,57.1,1.12,17.1,24.5,73.5,52.1,0.2,54.5,58,105.25,57.3,E. Bledsoe , B. Knight , A. Len , D. Booker , M. Chriss
L. Barbosa - P. Tucker - J. Dudley - B. Knight - A. Len,PHX,11,57,108.3,110.6,-2.4,53.7,1.93,16.9,36.8,86.7,56.6,0.1,51.3,52.3,98.13,47.8,L. Barbosa , P. Tucker , J. Dudley , B. Knight , A. Len
L. Deng - L. Williams - J. Clarkson - L. Nance Jr. - I. Zubac,LAL,5,57,93.1,114.8,-21.8,46.3,0.83,11.8,23.7,74.5,47.3,0.2,44.9,52.1,108.41,35.2,L. Deng , L. Williams , J. Clarkson , L. Nance Jr. , I. Zubac
M. Barnes - R. Gay - A. Afflalo - T. Lawson - D. Cousins,SAC,14,57,96.7,116.7,-20,55,2,14.1,24.6,72.9,46.7,0.1,47.4,52.5,99.23,40.4,M. Barnes , R. Gay , A. Afflalo , T. Lawson , D. Cousins
S. Livingston - A. Iguodala - K. Thompson - D. Green - J. McAdoo,GSW,9,57,93.9,95.5,-1.7,78.4,1.93,18.7,22.4,71.9,47,0.1,45.6,51.1,94.87,51.3,S. Livingston , A. Iguodala , K. Thompson , D. Green , J. McAdoo
A. Horford - J. Jerebko - I. Thomas - J. Crowder - M. Smart,BOS,17,56,122.3,101.7,20.6,64.6,1.94,19.3,23.4,69.6,50.9,0.1,60.2,66.9,102.74,60.5,A. Horford , J. Jerebko , I. Thomas , J. Crowder , M. Smart
B. Lopez - T. Booker - J. Harris - S. Kilpatrick - I. Whitehead,BKN,16,56,113.4,105.4,8,57.1,1.33,17.5,38.9,58.8,50,0.2,54.9,56.1,95.91,52.2,B. Lopez , T. Booker , J. Harris , S. Kilpatrick , I. Whitehead
D. Cunningham - E. Moore - A. Davis - S. Hill - T. Frazier,NOP,14,56,121.5,105.7,15.7,57.7,2.31,18.5,21.2,76.8,50,0.1,58.6,63.3,103.29,56.7,D. Cunningham , E. Moore , A. Davis , S. Hill , T. Frazier
D. Lillard - M. Leonard - M. Harkless - C. McCollum - M. Plumlee,POR,8,56,111,101.7,9.4,70.6,3,21.4,23,62.5,44.4,0.1,53.2,55.6,101.78,55.4,D. Lillard , M. Leonard , M. Harkless , C. McCollum , M. Plumlee
E. Ilyasova - G. Henderson - R. Covington - T. McConnell - J. Okafor,PHI,13,56,94.1,110.3,-16.2,48.9,1.47,14.4,25,77.6,48.6,0.1,47.1,50.4,99.87,40.9,E. Ilyasova , G. Henderson , R. Covington , T. McConnell , J. Okafor
G. Hayward - S. Mack - R. Gobert - J. Ingles - T. Lyles,UTA,19,56,94.7,87.6,7.1,64.1,1.39,16.2,27.1,78.4,50.9,0.2,45.9,50.6,96.9,52.4,G. Hayward , S. Mack , R. Gobert , J. Ingles , T. Lyles
G. Henderson - R. Covington - D. Saric - T. McConnell - R. Holmes,PHI,12,56,103.3,110.2,-6.9,68.3,1.33,16.8,32.2,76.5,52.7,0.2,49,55.6,104.98,44.1,G. Henderson , R. Covington , D. Saric , T. McConnell , R. Holmes
O. Asik - D. Cunningham - E. Moore - A. Davis - T. Frazier,NOP,7,56,114.2,103.4,10.7,61.8,3.09,21.3,23.2,70.3,48.3,0.1,54.5,56.2,97.91,55.8,O. Asik , D. Cunningham , E. Moore , A. Davis , T. Frazier
R. Rubio - G. Dieng - A. Wiggins - K. Towns - K. Dunn,MIN,9,56,109.6,109.6,0,69.8,2.14,18.4,36.1,58.5,46.5,0.1,47.5,53.9,97.22,52,R. Rubio , G. Dieng , A. Wiggins , K. Towns , K. Dunn
A. Bogut - D. Williams - W. Matthews - H. Barnes - S. Curry,DAL,7,55,92.3,90.6,1.7,45,1.5,13.7,16.9,78.7,44.3,0.1,47,47.8,90.95,47.8,A. Bogut , D. Williams , W. Matthews , H. Barnes , S. Curry
D. Wade - R. Rondo - R. Lopez - J. Butler - B. Portis,CHI,9,55,96.6,108.8,-12.2,67.4,2.23,17.7,27.3,81.1,51.3,0.1,44,48.6,101.5,44.1,D. Wade , R. Rondo , R. Lopez , J. Butler , B. Portis
J. Crawford - J. Redick - D. Jordan - B. Griffin - A. Rivers,LAC,15,55,117.1,100,17.1,57.8,2.17,15.7,31.1,77.6,53.8,0.1,53.6,58.3,105.63,59.5,J. Crawford , J. Redick , D. Jordan , B. Griffin , A. Rivers
J. Terry - M. Beasley - G. Monroe - J. Parker - M. Brogdon,MIL,16,55,116.2,106.8,9.5,53.7,2.07,18.5,27.7,74.1,53.3,0.1,60.9,63.3,102.06,56.4,J. Terry , M. Beasley , G. Monroe , J. Parker , M. Brogdon
M. Ginobili - P. Gasol - T. Parker - L. Aldridge - K. Leonard,SAS,20,55,112.1,117,-4.9,47.8,1.38,14.6,30.6,65.5,49,0.1,55.5,60.1,98.78,50.5,M. Ginobili , P. Gasol , T. Parker , L. Aldridge , K. Leonard
M. Williams - K. Walker - M. Kidd-Gilchrist - J. Lamb - C. Zeller,CHA,8,55,100.9,116.7,-15.7,55.3,2.17,17.4,28.1,79.6,51.9,0.1,48.5,50.3,94.29,42.5,M. Williams , K. Walker , M. Kidd-Gilchrist , J. Lamb , C. Zeller
Nene - T. Ariza - E. Gordon - J. Harden - P. Beverley,HOU,18,55,91.9,108.1,-16.2,53.8,1.11,12.8,16.7,62.3,42.3,0.1,52.9,58.5,117.21,44,Nene , T. Ariza , E. Gordon , J. Harden , P. Beverley
R. Rubio - N. Bjelica - S. Muhammad - A. Wiggins - K. Towns,MIN,21,55,106.9,112.1,-5.2,70.2,2.54,20.8,22.6,71.7,45.5,0.1,52,56.6,105.33,46.2,R. Rubio , N. Bjelica , S. Muhammad , A. Wiggins , K. Towns
S. Rodriguez - G. Henderson - R. Covington - D. Saric - J. Okafor,PHI,16,55,88.6,127.7,-39.1,48.8,1.05,14.3,21.4,73,41.9,0.2,49.5,49.7,97.94,27.6,S. Rodriguez , G. Henderson , R. Covington , D. Saric , J. Okafor
T. Allen - M. Gasol - J. Green - T. Daniels - A. Harrison,MEM,10,55,108,79.3,28.8,64.1,1.47,16.1,32.2,85.7,58.3,0.2,47.4,53.9,97.58,68.4,T. Allen , M. Gasol , J. Green , T. Daniels , A. Harrison
B. Udrih - T. Harris - J. Leuer - A. Baynes - S. Johnson,DET,10,54,93.4,89.7,3.7,38.1,0.64,11.9,31,76.7,57.8,0.2,54.2,55.7,94.99,52.3,B. Udrih , T. Harris , J. Leuer , A. Baynes , S. Johnson
C. Anthony - D. Rose - C. Lee - B. Jennings - K. Porzingis,NYK,14,54,120.8,121,-0.2,49,1.5,15.5,23.4,72.3,47.9,0.1,61.7,66.8,106.82,48.3,C. Anthony , D. Rose , C. Lee , B. Jennings , K. Porzingis
D. Williams - W. Matthews - H. Barnes - D. Powell - D. Finney-Smith,DAL,15,54,110.9,101.7,9.2,76.6,3,22.8,25.5,68.6,47.1,0.1,55.7,58.4,99.4,55.1,D. Williams , W. Matthews , H. Barnes , D. Powell , D. Finney-Smith
