LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,PLAYER1,PLAYER2,PLAYER3,PLAYER4,PLAYER5
A. Miller - C. Brewer - W. Chandler - D. Gallinari - J. McGee,DEN,22,75,108.1,94,14.1,62.7,1.68,20.6,27.6,66.2,49.6,0.2,56.1,59.7,95.42,61.9,A. Miller , C. Brewer , W. Chandler , D. Gallinari , J. McGee
B. Haywood - B. Gordon - R. Sessions - J. Adrien - J. Taylor,CHA,15,75,95.4,96,-0.7,57.4,1.41,15,35.8,68.4,51.9,0.1,45.4,49.4,96.14,47,B. Haywood , B. Gordon , R. Sessions , J. Adrien , J. Taylor
J. Hickson - N. Batum - W. Matthews - D. Lillard - M. Leonard,POR,6,75,101.3,115.4,-14.1,66.7,1.29,18,26.2,67.5,49.6,0.2,52.7,58.3,95.11,45.4,J. Hickson , N. Batum , W. Matthews , D. Lillard , M. Leonard
J. O'Neal - L. Scola - S. Telfair - P. Tucker - J. Dudley,PHX,9,75,108.6,92.9,15.8,50.8,1.48,16.7,27,72.7,50.4,0.2,54.6,57.3,89.41,64.8,J. O'Neal , L. Scola , S. Telfair , P. Tucker , J. Dudley
G. Henderson - J. Adrien - B. Biyombo - K. Walker - M. Kidd-Gilchrist,CHA,15,74,95.8,93.7,2.1,43.9,1.14,13,34.2,83.3,57,0.2,45.7,49.2,92.83,48.1,G. Henderson , J. Adrien , B. Biyombo , K. Walker , M. Kidd-Gilchrist
R. Ivey - S. Hawes - T. Young - J. Holiday - E. Turner,PHI,13,74,87.2,102,-14.8,69,1.74,18.9,29.8,65.8,46.5,0.2,44.6,44.6,96.57,40.1,R. Ivey , S. Hawes , T. Young , J. Holiday , E. Turner
A. Iguodala - W. Chandler - D. Gallinari - K. Koufos - T. Lawson,DEN,21,73,108.2,103.8,4.3,59.3,1.52,15.9,33.8,82.8,55.6,0.1,49.3,55.4,103.1,51.8,A. Iguodala , W. Chandler , D. Gallinari , K. Koufos , T. Lawson
D. Nowitzki - M. James - C. Kaman - O. Mayo - J. Crowder,DAL,9,73,92.9,107,-14.1,69.1,1.65,20.3,13.4,61.3,39.5,0.2,51.7,52.6,92.62,41.2,D. Nowitzki , M. James , C. Kaman , O. Mayo , J. Crowder
J. Jack - D. Lee - S. Curry - K. Thompson - D. Green,GSW,21,73,100.6,88.5,12.1,68.5,1.28,17.1,35.6,76.5,57.6,0.2,49.2,55.1,102.82,60.5,J. Jack , D. Lee , S. Curry , K. Thompson , D. Green
K. Garnett - L. Barbosa - J. Green - C. Lee - J. Sullinger,BOS,13,73,106.9,99.3,7.6,51.9,1.17,16.1,24.5,67.6,48.8,0.2,54.9,59.8,88.5,55.6,K. Garnett , L. Barbosa , J. Green , C. Lee , J. Sullinger
P. Pierce - C. Wilcox - B. Bass - J. Green - A. Bradley,BOS,13,73,105.4,106,-0.6,60,1.7,19.9,16.7,60.2,43.1,0.2,56.6,58.7,97.22,53.9,P. Pierce , C. Wilcox , B. Bass , J. Green , A. Bradley
C. Maggette - C. Villanueva - R. Stuckey - K. Singler - A. Drummond,DET,11,72,112.1,110.9,1.3,55,2.36,17.8,32.3,61.2,47.3,0.1,54.7,56.8,87.23,54.3,C. Maggette , C. Villanueva , R. Stuckey , K. Singler , A. Drummond
G. Green - I. Mahinmi - D. Augustin - T. Hansbrough - L. Stephenson,IND,18,72,84.1,98.6,-14.5,60,0.83,12.1,35.7,71,51.6,0.2,39.2,45.7,95.98,40.2,G. Green , I. Mahinmi , D. Augustin , T. Hansbrough , L. Stephenson
G. Wallace - R. Evans - D. Williams - C. Watson - B. Lopez,BKN,8,72,101.5,95.5,6,52.7,1.07,15.3,40,69.4,53.8,0.2,50,52.2,89.51,55.6,G. Wallace , R. Evans , D. Williams , C. Watson , B. Lopez
J. Nelson - A. Afflalo - N. Vucevic - A. Nicholson - D. Jones,ORL,8,72,111.7,114.8,-3.1,53.8,2.06,18.1,30.9,70.3,50,0.1,53.8,55.5,90.79,46.9,J. Nelson , A. Afflalo , N. Vucevic , A. Nicholson , D. Jones
J. Johnson - G. Wallace - K. Humphries - D. Williams - A. Blatche,BKN,11,71,113.5,102.2,11.3,65,1.7,18.9,36.1,83.9,58.2,0.2,52.3,55.9,95.11,52.8,J. Johnson , G. Wallace , K. Humphries , D. Williams , A. Blatche
R. Mason Jr. - R. Lopez - A. Aminu - G. Vasquez - A. Davis,NOH,12,71,100.7,105.6,-4.9,56.9,1.07,15,39.4,73,55.2,0.2,45,51.1,93.46,44.8,R. Mason Jr. , R. Lopez , A. Aminu , G. Vasquez , A. Davis
S. Dalembert - E. Ilyasova - M. Ellis - L. Mbah a Moute - B. Jennings,MIL,10,71,106.4,99.3,7.1,50,1.21,14.5,38.5,63.6,50,0.2,50.4,52.7,97.55,48.5,S. Dalembert , E. Ilyasova , M. Ellis , L. Mbah a Moute , B. Jennings
C. Boozer - N. Robinson - M. Belinelli - T. Gibson - J. Butler,CHI,20,70,97.6,103.9,-6.3,54.5,1.14,14,34.3,64.7,49.6,0.2,44.9,50.7,86.64,45.2,C. Boozer , N. Robinson , M. Belinelli , T. Gibson , J. Butler
M. Dunleavy - E. Ilyasova - M. Ellis - B. Jennings - E. Udoh,MIL,30,70,115.1,93.3,21.8,60.3,2.11,19.1,25.8,69.8,47.3,0.1,57.6,60.6,100.82,58.8,M. Dunleavy , E. Ilyasova , M. Ellis , B. Jennings , E. Udoh
R. Allen - L. James - C. Bosh - D. Wade - N. Cole,MIA,23,70,103.6,111.4,-7.8,59,2,18.8,29,70.3,50,0.1,53.4,55.2,95.49,48.3,R. Allen , L. James , C. Bosh , D. Wade , N. Cole
R. Allen - S. Battier - C. Bosh - D. Wade - N. Cole,MIA,26,70,96.2,103.1,-6.8,43.1,1.69,12.7,26.9,62.7,43.7,0.1,47,50.7,90.62,43.9,R. Allen , S. Battier , C. Bosh , D. Wade , N. Cole
R. Lewis - L. James - C. Bosh - D. Wade - M. Chalmers,MIA,15,70,105,109.2,-4.2,62.1,1.44,19.4,19.2,72.1,47.8,0.2,59.4,62.1,95.83,49.2,R. Lewis , L. James , C. Bosh , D. Wade , M. Chalmers
S. Marion - C. Kaman - D. Jones - O. Mayo - D. Collison,DAL,12,70,90.6,111.6,-21,62.3,1.5,17.4,30.4,72.9,51.8,0.2,47.5,49.5,94.45,38.7,S. Marion , C. Kaman , D. Jones , O. Mayo , D. Collison
A. Johnson - A. Anderson - R. Gay - K. Lowry - D. DeRozan,TOR,17,69,102,101.4,0.6,56.9,1.53,14.6,31.5,76.1,52.9,0.1,46.3,53.4,102.21,52.5,A. Johnson , A. Anderson , R. Gay , K. Lowry , D. DeRozan
D. Wright - S. Hawes - T. Young - N. Young - J. Holiday,PHI,24,69,100,95.7,4.3,55.8,1.93,15.6,27.4,73.1,49.3,0.1,46.7,51.1,95.67,51.4,D. Wright , S. Hawes , T. Young , N. Young , J. Holiday
F. Garcia - O. Asik - J. Harden - J. Lin - G. Smith,HOU,4,69,110.9,117.4,-6.4,58.2,1.1,16.4,38.8,58.4,49.3,0.2,54.3,58,95.52,45.4,F. Garcia , O. Asik , J. Harden , J. Lin , G. Smith
G. Hill - L. Odom - J. Crawford - M. Barnes - R. Turiaf,LAC,10,69,98.5,96.4,2.1,60.4,1.07,16.7,40.3,65.8,53.4,0.2,48.3,50.4,94.43,46.7,G. Hill , L. Odom , J. Crawford , M. Barnes , R. Turiaf
T. Prince - R. Stuckey - G. Monroe - B. Knight - A. Drummond,DET,21,69,96.9,92.3,4.6,72.9,1.67,19.3,29.3,69.4,51.5,0.2,51.5,54.8,91.08,55.3,T. Prince , R. Stuckey , G. Monroe , B. Knight , A. Drummond
E. Okafor - M. Webster - J. Crawford - C. Singleton - B. Beal,WAS,9,68,66.9,110.4,-43.5,57.1,0.71,11.8,21.6,71,44.1,0.2,34.7,38.2,94.89,22.2,E. Okafor , M. Webster , J. Crawford , C. Singleton , B. Beal
J. Calderon - A. Bargnani - D. McGuire - D. DeRozan - J. Valanciunas,TOR,6,68,117.3,110.2,7.2,64.3,1.89,20.6,23.5,78,50.5,0.1,59,63,90.27,51,J. Calderon , A. Bargnani , D. McGuire , D. DeRozan , J. Valanciunas
J. Smith - R. Anderson - L. Thomas - A. Rivers - B. Roberts,NOH,11,68,104.6,103,1.6,63.3,2.58,17.1,32.4,58.7,45.6,0.1,46.3,51.1,92.16,49.1,J. Smith , R. Anderson , L. Thomas , A. Rivers , B. Roberts
N. Collison - K. Perkins - K. Martin - K. Durant - R. Westbrook,OKC,29,68,123.1,100,23.1,58.7,4.11,19,20,66.7,46.9,0.1,59.5,65.2,102.09,65,N. Collison , K. Perkins , K. Martin , K. Durant , R. Westbrook
B. Gordon - J. McRoberts - G. Henderson - B. Biyombo - K. Walker,CHA,17,67,96.2,126,-29.7,55.3,1.3,14.6,32.8,55.2,44.5,0.1,47.2,52.5,95.06,40.2,B. Gordon , J. McRoberts , G. Henderson , B. Biyombo , K. Walker
E. Ilyasova - M. Ellis - J. Redick - B. Jennings - L. Sanders,MIL,11,67,115.8,128,-12.2,58.6,1.62,17.4,41.7,60,49.6,0.2,53.1,55.4,95.06,43.2,E. Ilyasova , M. Ellis , J. Redick , B. Jennings , L. Sanders
K. Brown - J. Richardson - T. Young - J. Holiday - E. Turner,PHI,10,67,90.1,103.8,-13.7,54.5,2.18,14.5,15.9,68.3,40.9,0.1,44.6,48.1,94.81,43.3,K. Brown , J. Richardson , T. Young , J. Holiday , E. Turner
N. Collison - K. Martin - T. Sefolosha - H. Thabeet - E. Maynor,OKC,19,67,100,98.6,1.4,61.4,1.29,14.9,25.8,65.3,47,0.2,47.1,55.4,100.13,52.4,N. Collison , K. Martin , T. Sefolosha , H. Thabeet , E. Maynor
G. Green - I. Mahinmi - D. Augustin - T. Hansbrough - P. George,IND,20,66,96.9,90.1,6.8,53.7,1.29,13.3,29.7,73.5,52.3,0.1,46.1,52.3,94.45,58.3,G. Green , I. Mahinmi , D. Augustin , T. Hansbrough , P. George
L. Deng - N. Robinson - J. Noah - M. Belinelli - J. Butler,CHI,17,66,105.1,106.3,-1.1,60.4,1.81,15.8,30.3,61.3,46.8,0.1,48.7,55.7,102.17,51.4,L. Deng , N. Robinson , J. Noah , M. Belinelli , J. Butler
N. Mohammed - L. Deng - N. Robinson - M. Belinelli - T. Gibson,CHI,16,66,90.2,96.7,-6.5,54.8,1.35,13.5,37.5,63.2,50,0.1,42.3,45.5,88.11,46.3,N. Mohammed , L. Deng , N. Robinson , M. Belinelli , T. Gibson
T. Young - N. Young - J. Holiday - E. Turner - L. Allen,PHI,23,66,99.2,97,2.2,49.1,1.35,15.4,31.3,75,53.3,0.2,47.9,50.8,96.04,46.1,T. Young , N. Young , J. Holiday , E. Turner , L. Allen
C. Boozer - L. Deng - N. Robinson - T. Gibson - J. Butler,CHI,21,65,101.6,120.2,-18.6,61.5,1.88,17.2,39.7,66.7,50.4,0.1,47,49.9,92.74,41.7,C. Boozer , L. Deng , N. Robinson , T. Gibson , J. Butler
K. Korver - J. Smith - A. Horford - J. Teague - J. Jenkins,ATL,23,65,109.9,128.7,-18.7,70.7,2.16,20.8,25,79.6,49.5,0.1,57.8,60.5,104.65,41.1,K. Korver , J. Smith , A. Horford , J. Teague , J. Jenkins
Nene - E. Okafor - T. Ariza - M. Webster - J. Wall,WAS,13,65,85.5,91.8,-6.3,69,1.26,16.5,24.6,76.1,50.7,0.2,43.3,46.9,97.97,46,Nene , E. Okafor , T. Ariza , M. Webster , J. Wall
R. Gay - K. Lowry - D. DeRozan - L. Fields - J. Valanciunas,TOR,13,65,103.4,94.4,9,49,1.19,15.2,35,69.7,53.2,0.2,49.5,52.3,90.06,54,R. Gay , K. Lowry , D. DeRozan , L. Fields , J. Valanciunas
S. Dalembert - M. Dunleavy - E. Ilyasova - M. Ellis - B. Jennings,MIL,19,65,108.2,106.2,2,68.9,2.33,20.5,22.9,70,42.5,0.1,52.4,55.9,108.28,48.2,S. Dalembert , M. Dunleavy , E. Ilyasova , M. Ellis , B. Jennings
T. Duncan - T. Parker - T. Splitter - D. Green - G. Neal,SAS,14,65,106.9,112.2,-5.3,64.3,2.57,20.2,21.1,77.8,48.6,0.1,54,57.1,96.3,48.8,T. Duncan , T. Parker , T. Splitter , D. Green , G. Neal
J. Jack - C. Landry - S. Curry - K. Thompson - F. Ezeli,GSW,21,64,90.2,92.1,-1.9,57.8,1.37,14.9,21.1,76.9,47.8,0.1,43.9,47.8,101.68,43.4,J. Jack , C. Landry , S. Curry , K. Thompson , F. Ezeli
J. Jack - D. Lee - C. Landry - S. Curry - D. Green,GSW,23,64,107.8,100,7.8,50,1.56,16,34.5,64.2,50.8,0.1,55,58,98.19,57,J. Jack , D. Lee , C. Landry , S. Curry , D. Green
J. Salmons - J. Thompson - T. Evans - P. Patterson - I. Thomas,SAC,9,64,107.9,116.2,-8.3,40.4,2.1,13.4,14.5,63.6,39.8,0.1,52.7,55.5,96.1,41.4,J. Salmons , J. Thompson , T. Evans , P. Patterson , I. Thomas
P. Pierce - J. Terry - B. Bass - J. Green - A. Bradley,BOS,17,64,117.5,111.5,6,52,1.53,16.8,17.6,60.6,42.6,0.1,60.2,64.2,91.04,49.6,P. Pierce , J. Terry , B. Bass , J. Green , A. Bradley
A. Varejao - C. Miles - A. Gee - K. Irving - T. Thompson,CLE,6,63,97.6,105.5,-7.9,55.8,1.09,14.5,26.6,65.7,46.6,0.2,47.6,52.5,96.76,42.6,A. Varejao , C. Miles , A. Gee , K. Irving , T. Thompson
G. Green - I. Mahinmi - D. Augustin - T. Hansbrough - S. Young,IND,14,63,89.7,101.8,-12.1,55,1.1,13.4,41.8,71.4,55.3,0.2,42.7,45.1,87.13,41.7,G. Green , I. Mahinmi , D. Augustin , T. Hansbrough , S. Young
J. Jack - D. Lee - C. Landry - K. Thompson - H. Barnes,GSW,19,63,94.1,105.8,-11.7,63.6,2,17.3,24.2,65.1,44.2,0.1,44.7,47.7,90.95,44.6,J. Jack , D. Lee , C. Landry , K. Thompson , H. Barnes
J. Maxiell - R. Stuckey - G. Monroe - B. Knight - K. Singler,DET,10,63,99.2,100.8,-1.6,55.1,1.17,15.4,32.8,80,53,0.2,47.8,51,95.85,45.8,J. Maxiell , R. Stuckey , G. Monroe , B. Knight , K. Singler
J. Nelson - J. Redick - A. Afflalo - N. Vucevic - G. Ayon,ORL,13,63,98.6,109.6,-11,75,1.5,21.4,31.5,70,51.8,0.2,56,57.7,100.79,49.6,J. Nelson , J. Redick , A. Afflalo , N. Vucevic , G. Ayon
J. Salmons - A. Brooks - J. Thompson - M. Thornton - D. Cousins,SAC,11,63,108.4,122.8,-14.4,63,2.13,19.1,26.3,70.2,48.2,0.1,54.6,57.9,97.58,46.2,J. Salmons , A. Brooks , J. Thompson , M. Thornton , D. Cousins
K. Bryant - P. Gasol - S. Blake - D. Howard - E. Clark,LAL,7,63,116.2,109.4,6.8,62.5,1.3,17.2,26.4,69.4,51.2,0.2,60.3,63.9,98.77,58.6,K. Bryant , P. Gasol , S. Blake , D. Howard , E. Clark
K. Garnett - P. Pierce - J. Terry - R. Rondo - J. Green,BOS,22,63,88.2,89.2,-1,70.7,1.81,15.8,23.3,71,45.2,0.1,40.4,48.3,104.53,54.3,K. Garnett , P. Pierce , J. Terry , R. Rondo , J. Green
L. Scola - P. Tucker - W. Johnson - M. Morris - K. Marshall,PHX,7,63,107.1,121.1,-14,69.6,2.29,21.7,23.7,68,44,0.1,51.3,54.8,96.73,43.3,L. Scola , P. Tucker , W. Johnson , M. Morris , K. Marshall
Nene - E. Okafor - M. Webster - G. Temple - B. Beal,WAS,6,63,98.4,102.5,-4.1,66,1.72,18.1,27.4,81,53.3,0.1,46.8,50.7,93.26,47.5,Nene , E. Okafor , M. Webster , G. Temple , B. Beal
C. Boozer - N. Robinson - J. Noah - M. Belinelli - J. Butler,CHI,24,62,95.1,106,-10.9,64.4,1.93,16.5,37.3,63.9,50,0.1,44.6,48,93.59,47,C. Boozer , N. Robinson , J. Noah , M. Belinelli , J. Butler
J. Stackhouse - J. Johnson - R. Evans - A. Blatche - C. Watson,BKN,18,62,107.1,92.7,14.4,37.8,1,11,46.2,71.4,57,0.1,49,52.1,86.15,55.7,J. Stackhouse , J. Johnson , R. Evans , A. Blatche , C. Watson
J. Tinsley - A. Jefferson - R. Foye - P. Millsap - D. Carroll,UTA,7,62,105.3,104.4,0.9,77.1,2.06,21.6,33.3,75.5,52.3,0.2,49,52.2,88.82,50,J. Tinsley , A. Jefferson , R. Foye , P. Millsap , D. Carroll
A. Bargnani - K. Lowry - D. McGuire - D. DeRozan - J. Valanciunas,TOR,5,61,94.3,107.3,-13.1,63.6,1.65,17.7,14.3,79.7,47.8,0.1,48,52.6,96.83,43.5,A. Bargnani , K. Lowry , D. McGuire , D. DeRozan , J. Valanciunas
A. Miller - A. Iguodala - C. Brewer - D. Gallinari - J. McGee,DEN,25,61,110.9,93.2,17.8,66.7,2.27,18.8,36.1,68.8,52.8,0.1,53.9,57.7,101.72,62.5,A. Miller , A. Iguodala , C. Brewer , D. Gallinari , J. McGee
K. Garnett - P. Pierce - J. Terry - J. Green - A. Bradley,BOS,17,61,103.4,88.8,14.6,73.9,2.62,21.5,14.5,66.1,41.2,0.1,53,56.4,88.06,59.8,K. Garnett , P. Pierce , J. Terry , J. Green , A. Bradley
A. Iguodala - C. Brewer - D. Gallinari - T. Lawson - K. Faried,DEN,27,60,108.4,103.8,4.6,50,1.56,14.5,33.9,69.5,51.7,0.1,55.4,58.3,105.5,56.3,A. Iguodala , C. Brewer , D. Gallinari , T. Lawson , K. Faried
Z. Randolph - J. Bayless - M. Speights - W. Ellington - Q. Pondexter,MEM,16,60,103.4,86.7,16.7,52.2,1.26,13.6,49.3,72.2,58.9,0.2,42.7,47.2,95.31,59.6,Z. Randolph , J. Bayless , M. Speights , W. Ellington , Q. Pondexter
M. Barnes - W. Green - C. Paul - D. Jordan - B. Griffin,LAC,8,59,96.5,121.4,-24.9,52.2,1.85,15.4,29,68,46.4,0.1,48.1,49.1,92.54,40.6,M. Barnes , W. Green , C. Paul , D. Jordan , B. Griffin
A. Biedrins - J. Jack - C. Landry - C. Jenkins - D. Green,GSW,19,58,92.4,84.9,7.5,65.9,1.29,16.8,32.8,70,53.1,0.2,44.4,50,100.18,49.9,A. Biedrins , J. Jack , C. Landry , C. Jenkins , D. Green
A. Johnson - J. Calderon - A. Anderson - D. DeRozan - E. Davis,TOR,19,58,125.9,86.6,39.3,75.5,5,23.5,38,63.2,51.4,0.1,56.9,60.3,92.58,72.8,A. Johnson , J. Calderon , A. Anderson , D. DeRozan , E. Davis
D. Nowitzki - S. Marion - M. James - B. Wright - O. Mayo,DAL,8,58,118.6,106,12.5,71.9,3.73,25.6,13.6,79.6,48.4,0.1,64.1,64.5,95.57,55,D. Nowitzki , S. Marion , M. James , B. Wright , O. Mayo
L. Scola - M. Gortat - S. Brown - P. Tucker - G. Dragic,PHX,14,58,105.1,103.4,1.7,56,1.56,17.1,34.5,73.7,54.5,0.2,51.9,53.8,98.27,51.3,L. Scola , M. Gortat , S. Brown , P. Tucker , G. Dragic
M. Dunleavy - M. Ellis - L. Mbah a Moute - B. Jennings - L. Sanders,MIL,18,58,94.4,91.3,3.1,66.7,1.67,16.4,43.2,72.5,57.3,0.1,42.7,46.5,104.03,53.7,M. Dunleavy , M. Ellis , L. Mbah a Moute , B. Jennings , L. Sanders
R. Hibbert - G. Hill - T. Hansbrough - P. George - O. Johnson,IND,19,58,91.7,103.8,-12,51.5,0.94,11.2,43.8,56.7,50,0.2,38.5,45.1,88.73,40.8,R. Hibbert , G. Hill , T. Hansbrough , P. George , O. Johnson
T. Duncan - M. Ginobili - T. Parker - B. Diaw - K. Leonard,SAS,15,58,93.5,90.6,3,60.5,1.53,16,23,75,47.9,0.1,46.6,51.1,98.93,51.6,T. Duncan , M. Ginobili , T. Parker , B. Diaw , K. Leonard
J. Kidd - T. Chandler - A. Stoudemire - C. Anthony - J. Smith,NYK,10,57,119,94.3,24.7,50,2.44,15.2,31,72.5,50.5,0.1,51,55.8,89.37,61,J. Kidd , T. Chandler , A. Stoudemire , C. Anthony , J. Smith
L. Scola - G. Dragic - W. Johnson - M. Morris - M. Morris,PHX,4,57,91.3,108.7,-17.4,68.3,1.47,17.2,30.3,58.3,42.1,0.2,41.8,45.5,97.56,39,L. Scola , G. Dragic , W. Johnson , M. Morris , M. Morris
M. Pietrus - A. Johnson - J. Calderon - D. DeRozan - E. Davis,TOR,13,57,90.8,98.2,-7.3,63.4,1.86,17.4,26.3,67.4,44.7,0.1,45.3,48.2,91.15,45.4,M. Pietrus , A. Johnson , J. Calderon , D. DeRozan , E. Davis
Z. Pachulia - K. Korver - L. Williams - A. Horford - J. Teague,ATL,8,57,121.5,96.2,25.3,68,2.13,21.3,37.3,75.9,57.8,0.1,57.6,60.5,89.98,62.8,Z. Pachulia , K. Korver , L. Williams , A. Horford , J. Teague
A. Miller - C. Brewer - D. Gallinari - T. Lawson - K. Faried,DEN,25,56,103.3,80.2,23.1,67.3,2.2,19.3,27.8,74.1,51.8,0.1,51.5,54.7,105.01,67.4,A. Miller , C. Brewer , D. Gallinari , T. Lawson , K. Faried
A. Varejao - D. Gibson - A. Gee - T. Thompson - J. Pargo,CLE,8,56,95,115.5,-20.5,56.4,1.57,14.9,40.6,52.1,45.5,0.1,41.1,43.8,86.35,36.7,A. Varejao , D. Gibson , A. Gee , T. Thompson , J. Pargo
B. Mullens - B. Biyombo - K. Walker - M. Kidd-Gilchrist - J. Taylor,CHA,12,56,105.2,115.1,-9.9,55.9,1.46,14.1,34.5,66.7,49,0.1,43.3,50.1,86.32,37.3,B. Mullens , B. Biyombo , K. Walker , M. Kidd-Gilchrist , J. Taylor
J. Calderon - G. Monroe - B. Knight - K. Singler - A. Drummond,DET,5,56,90.9,111.8,-20.9,74.3,1.13,19.3,23.8,56.4,42.3,0.2,52.1,53.9,85.91,37.9,J. Calderon , G. Monroe , B. Knight , K. Singler , A. Drummond
M. Gasol - J. Bayless - M. Speights - W. Ellington - Q. Pondexter,MEM,16,56,100.9,99.1,1.8,76.2,2.13,20.3,29.4,64.5,48.7,0.1,51.6,54.8,95.4,57.3,M. Gasol , J. Bayless , M. Speights , W. Ellington , Q. Pondexter
E. Brand - S. Marion - B. Wright - O. Mayo - D. Collison,DAL,6,55,98.1,98.1,0,64.4,1.32,19.2,28.6,57.4,45.3,0.2,52.7,54.2,94.09,53.2,E. Brand , S. Marion , B. Wright , O. Mayo , D. Collison
E. Gordon - R. Lopez - R. Anderson - A. Aminu - B. Roberts,NOH,4,55,100,103,-3,54.1,1.11,13.3,46.2,78.3,59.5,0.2,40.3,45.3,87.52,40.2,E. Gordon , R. Lopez , R. Anderson , A. Aminu , B. Roberts
J. Jack - C. Landry - S. Curry - K. Thompson - D. Green,GSW,27,55,91.9,109.5,-17.6,45.5,1.18,12.3,44.1,60,51.2,0.1,43.8,47.3,105.13,36.5,J. Jack , C. Landry , S. Curry , K. Thompson , D. Green
K. Bogans - K. Humphries - A. Blatche - C. Watson - M. Brooks,BKN,15,55,96.2,97.2,-1,52.5,0.91,14.2,42.6,73.6,57.9,0.2,48.4,50.3,92.55,47.7,K. Bogans , K. Humphries , A. Blatche , C. Watson , M. Brooks
N. Collison - K. Martin - K. Durant - H. Thabeet - R. Jackson,OKC,15,55,96.3,92,4.3,44.4,0.84,11.8,21.2,75.9,50,0.2,47.7,54.1,96.29,52.6,N. Collison , K. Martin , K. Durant , H. Thabeet , R. Jackson
S. Nash - K. Bryant - A. Jamison - P. Gasol - E. Clark,LAL,9,55,104.5,92.8,11.7,63,3.22,19.7,15.7,75,45.6,0.1,51,55,97.6,57.1,S. Nash , K. Bryant , A. Jamison , P. Gasol , E. Clark
T. Duncan - M. Ginobili - T. Parker - B. Diaw - D. Green,SAS,19,55,111.9,90.9,21,73.9,2.83,21.3,18.4,82.1,55.2,0.1,56.9,61.8,104.23,65.5,T. Duncan , M. Ginobili , T. Parker , B. Diaw , D. Green
T. Duncan - M. Ginobili - T. Parker - T. Splitter - K. Leonard,SAS,15,55,96.2,96.4,-0.2,60.5,1.53,16.4,21.6,60.7,42.9,0.1,47.7,52.1,95.14,51.1,T. Duncan , M. Ginobili , T. Parker , T. Splitter , K. Leonard
T. Sefolosha - K. Durant - R. Westbrook - S. Ibaka - H. Thabeet,OKC,8,55,110.4,87.2,23.2,50,1.2,16.7,34.1,70.3,55.6,0.2,57.7,60.5,94.09,65.5,T. Sefolosha , K. Durant , R. Westbrook , S. Ibaka , H. Thabeet
V. Carter - D. Nowitzki - B. Wright - O. Mayo - D. Collison,DAL,23,55,127.3,107,20.3,55.8,2.9,19.3,25,67.9,49,0.1,61.2,64.2,98.03,58.5,V. Carter , D. Nowitzki , B. Wright , O. Mayo , D. Collison
A. Jamison - M. World Peace - S. Blake - E. Clark - J. Meeks,LAL,11,54,110.5,93.1,17.4,68.8,2.75,21,21.2,63.8,45.5,0.1,57.7,59.5,101.34,58.5,A. Jamison , M. World Peace , S. Blake , E. Clark , J. Meeks
A. Johnson - A. Bargnani - R. Gay - K. Lowry - D. DeRozan,TOR,11,54,109.8,103.4,6.4,54.9,1.75,17.1,25.9,78.4,51.4,0.1,54.4,58.6,107.03,52.2,A. Johnson , A. Bargnani , R. Gay , K. Lowry , D. DeRozan
C. Delfino - J. Harden - P. Patterson - J. Lin - C. Parsons,HOU,14,54,115.5,94.6,20.9,56.8,2.78,16.9,29.1,74,50.5,0.1,54.6,58.6,98.41,61.2,C. Delfino , J. Harden , P. Patterson , J. Lin , C. Parsons
C. Delfino - T. Douglas - M. Morris - C. Parsons - G. Smith,HOU,14,54,146.4,102,44.4,71.4,2.69,23.2,51.1,61.2,56.4,0.1,67,68.7,88.22,65,C. Delfino , T. Douglas , M. Morris , C. Parsons , G. Smith
J. Barea - G. Stiemsma - D. Cunningham - D. Williams - A. Shved,MIN,10,54,100,109.9,-9.9,64.3,1.69,18.9,20.8,67.2,46.2,0.2,53.5,55.4,96.11,41.2,J. Barea , G. Stiemsma , D. Cunningham , D. Williams , A. Shved
J. Johnson - K. Bogans - K. Humphries - A. Blatche - C. Watson,BKN,14,54,96.9,94.1,2.8,65.7,1.92,17.4,23.5,76,49.5,0.1,49.4,51.9,88.36,50.8,J. Johnson , K. Bogans , K. Humphries , A. Blatche , C. Watson
J. Nelson - A. Afflalo - G. Davis - N. Vucevic - D. Jones,ORL,7,54,104.7,103.7,1,61.7,1.61,19.1,34,79.6,57.7,0.2,52.1,54,94.64,50.7,J. Nelson , A. Afflalo , G. Davis , N. Vucevic , D. Jones
K. Garnett - P. Pierce - J. Terry - J. Collins - R. Rondo,BOS,5,54,86,95,-9,59.5,1.57,16.8,17.3,76.9,47.1,0.1,43.8,46.3,89.05,42.8,K. Garnett , P. Pierce , J. Terry , J. Collins , R. Rondo
K. Hinrich - L. Deng - J. Noah - T. Gibson - J. Butler,CHI,20,54,104.5,73,31.5,64.1,1.56,16.1,38.5,61.7,52.6,0.1,49.4,57.2,104.84,93.1,K. Hinrich , L. Deng , J. Noah , T. Gibson , J. Butler
M. Dunleavy - M. Ellis - B. Jennings - E. Udoh - L. Sanders,MIL,17,54,90.4,92.8,-2.4,52.5,1.4,15,10.6,78.8,46.5,0.1,50,54,100.92,51.1,M. Dunleavy , M. Ellis , B. Jennings , E. Udoh , L. Sanders
