PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Landry Shamet,BKN,61,0.3,3,1.38,0.4,0.1,0.2,75,75
Luke Kennard,LAC,63,0.2,3,1,0.2,0.1,0.2,50,50
Khris Middleton,MIL,68,0.6,2.9,1.36,0.8,0.4,0.5,72.7,72.7
Ja Morant,MEM,63,0.6,2.9,1.18,0.7,0.3,0.5,61.8,61.8
Kevin Durant,BKN,35,0.7,2.8,1.48,1,0.4,0.6,65,65
Darius Garland,CLE,54,0.5,2.8,1.07,0.6,0.2,0.4,52.2,52.2
Kevin Huerter,ATL,69,0.3,2.8,0.96,0.3,0.1,0.3,45.5,45.5
Lonnie Walker IV,SAS,60,0.3,2.8,1.05,0.4,0.1,0.3,50,50
Frank Jackson,DET,40,0.3,2.8,1.4,0.4,0.1,0.2,71.4,71.4
Ish Smith,WAS,44,0.2,2.8,1,0.2,0.1,0.2,55.6,55.6
Mike Conley,UTA,51,0.4,2.7,1.59,0.7,0.3,0.4,84.2,84.2
Davis Bertans,WAS,57,0.3,2.7,1.2,0.3,0.2,0.2,75,75
Marcus Smart,BOS,49,0.3,2.5,1.18,0.4,0.2,0.3,61.5,61.5
Patty Mills,SAS,68,0.3,2.5,0.89,0.2,0.1,0.2,46.2,46.2
Malik Monk,CHA,42,0.3,2.5,1,0.3,0.1,0.2,50,50
Malcolm Brogdon,IND,56,0.5,2.4,1.18,0.6,0.3,0.5,53.8,53.8
Aaron Holiday,IND,67,0.2,2.4,0.69,0.1,0,0.1,25,25
