RANKING,PLAYER,TEAM,AGE,GP,W,L,MIN,%FGA 2PT,%FGA 3PT,%PTS 2PT,%PTS 2PT MR,%PTS 3PT,%PTS FBPS,%PTS FT,%PTS OFFTO,%PTS PITP,2FGM %AST,2FGM %UAST,3FGM %AST,3FGM %UAST,FGM %AST,FGM %UAST
334,Kay Felder,CLE,22,42,25,17,9.2,86.1,13.9,66.3,31.3,12.7,9.6,21,13.3,34.9,20,80,71.4,28.6,25.8,74.2
334,Sasha Vujacic,NYK,33,42,14,28,9.7,45.6,54.4,30.6,25.8,55.6,13.7,13.8,13.7,4.8,57.9,42.1,69.6,30.4,64.3,35.7
338,Brian Roberts,CHA,31,41,16,25,10.2,63.9,36.1,40.8,23.9,35.9,5.6,23.3,7.7,16.9,34.5,65.5,88.2,11.8,54.3,45.7
338,Darrell Arthur,DEN,29,41,20,21,15.6,45.6,54.4,32.1,16,60.7,6.5,7.2,6.1,16,78.6,21.4,98.1,1.9,89.5,10.5
338,JR Smith,CLE,31,41,25,16,29,23.9,76.1,16,6.8,81.2,14.5,2.8,16.5,9.1,32.1,67.9,95.8,4.2,81.3,18.7
338,Jose Calderon,ATL,35,41,15,26,13.1,52.2,47.8,49.6,28.4,42.6,7.8,7.8,11.3,21.3,48.6,51.4,90,10,63.6,36.4
338,Rashad Vaughn,MIL,20,41,18,23,11.2,48.1,51.9,43.7,15.5,54.9,11.3,1.4,16.2,28.2,67.7,32.3,84.6,15.4,75.4,24.6
343,Hollis Thompson,NOP,26,40,12,28,18.8,52.5,47.5,43.9,9.8,46.8,6.3,9.3,9.8,34.1,73.3,26.7,96.9,3.1,83.1,16.9
343,Raul Neto,UTA,25,40,24,16,8.6,65.9,34.1,62,8,30,13,8,28,54,25.8,74.2,90,10,41.5,58.5
343,Tyreke Evans,SAC,27,40,17,23,19.7,68.1,31.9,52.6,6.8,30.7,21.2,16.7,16.3,45.7,20.4,79.6,54.8,45.2,30,70
346,Alexis Ajinca,NOP,29,39,15,24,15,97.8,2.2,86,23.2,0,2.4,14,8.2,62.8,82,18,0,0,82,18
346,Beno Udrih,DET,34,39,18,21,14.4,83.8,16.2,71.4,34.4,14.5,12.3,14.1,9.7,37,13.6,86.4,54.5,45.5,18.5,81.5
346,Darrun Hilliard,DET,24,39,19,20,9.8,63.5,36.5,55.1,28.3,28.3,12.6,16.6,14.2,26.8,40,60,91.7,8.3,53.2,46.8
346,Isaiah Canaan,CHI,26,39,19,20,15.2,45.7,54.3,42,13.3,41.4,19.3,16.6,22.1,28.7,36.8,63.2,92,8,58.7,41.3
346,Pat Connaughton,POR,24,39,18,21,8.1,54.2,45.8,40.8,2,52,25.5,7.2,11.2,38.8,80,20,94.1,5.9,86.5,13.5
346,Rodney Stuckey,IND,31,39,17,22,17.9,75.4,24.6,51.2,23.5,20.3,15.3,28.5,11.4,27.8,18.1,81.9,78.9,21.1,30.8,69.2
352,Andrew Nicholson,BKN,27,38,20,18,9,75.7,24.3,76,18,15,4,9,14,58,65.8,34.2,100,0,69.8,30.2
352,DeAndre' Bembry,ATL,22,38,20,18,9.8,81.6,18.4,91.1,9.9,3,20.8,5.9,8.9,81.2,69.6,30.4,100,0,70.2,29.8
352,Dejounte Murray,SAS,20,38,29,9,8.5,80.2,19.8,63.1,3.1,20.8,16.9,16.1,20,60,41.5,58.5,88.9,11.1,50,50
352,Ivica Zubac,LAL,20,38,8,30,16,98.7,1.3,88.7,14.8,0,6.3,11.3,9.9,73.9,80.2,19.8,0,0,80.2,19.8
352,Quincy Acy,BKN,26,38,11,27,14.7,47.1,52.9,29.7,5.4,50,2.7,20.3,17.1,24.3,72.7,27.3,97.3,2.7,85.7,14.3
357,Fred VanVleet,TOR,23,37,25,12,7.9,73.9,26.1,52.3,15,30.8,15.9,16.9,27.1,37.4,25,75,81.8,18.2,41,59
357,Jordan McRae,CLE,26,37,26,11,10.4,66,34,49.7,22.4,33.5,9.9,16.8,10.6,27.3,37.5,62.5,94.4,5.6,55.2,44.8
359,Bryn Forbes,SAS,23,36,24,12,7.9,46.5,53.5,40.4,34,54.3,6.4,5.3,21.3,6.4,47.4,52.6,76.5,23.5,61.1,38.9
359,Deyonta Davis,MEM,20,36,23,13,6.6,100,0,82.8,3.4,0,1.7,17.2,22.4,79.3,66.7,33.3,0,0,66.7,33.3
359,Jeremy Lin,BKN,28,36,13,23,24.5,61,39,44.7,13,33.3,15.3,22,12.6,31.7,23.9,76.1,62.1,37.9,36.6,63.4
359,Jodie Meeks,ORL,29,36,14,22,20.5,46.5,53.5,28.7,11.6,51.4,12.8,19.9,14.1,17.1,76.6,23.4,92.9,7.1,85.4,14.6
359,Luis Scola,BKN,37,36,7,29,12.8,66.9,33.1,58.7,3.3,27.7,12,13.6,16.3,55.4,40.7,59.3,94.1,5.9,53.5,46.5
359,Omri Casspi,MIN,29,36,12,24,17.8,73.8,26.2,66.7,0,24.2,22.6,9.1,20.4,66.7,72.6,27.4,100,0,77.9,22.1
365,Boban Marjanovic,DET,28,35,16,19,8.4,100,0,75.4,7.3,0,4.7,24.6,11.5,68.1,65.3,34.7,0,0,65.3,34.7
365,J.J. Barea,DAL,33,35,11,24,22,56.9,43.1,46.7,17.3,41.7,5.8,11.6,15.7,29.4,18,82,39.6,60.4,26.1,73.9
365,Jake Layman,POR,23,35,16,19,7.1,42.7,57.3,33.3,7.7,50,17.9,16.7,14.1,25.6,69.2,30.8,92.3,7.7,80.8,19.2
365,Okaro White,MIA,24,35,26,9,13.5,60.9,39.1,42.9,10.2,36.7,9.2,20.4,11.2,32.7,71.4,28.6,100,0,81.8,18.2
369,Chandler Parsons,MEM,28,34,18,16,19.8,58.1,41.9,47.6,10.5,35.7,13.3,16.7,23.3,37.1,66,34,80,20,70.7,29.3
369,Donatas Motiejunas,NOP,26,34,16,18,14.1,65.9,34.1,61.3,5.3,22,15.3,16.7,13.3,56,73.9,26.1,100,0,78.9,21.1
371,Joe Young,IND,25,33,18,15,4.1,68.1,31.9,61.8,32.4,22.1,19.1,16.1,27.9,29.4,23.8,76.2,40,60,26.9,73.1
371,Marcus Thornton,WAS,30,33,15,18,17.4,61.9,38.1,51.1,14.6,38.4,6.4,10.5,13.7,36.5,48.2,51.8,75,25,57.1,42.9
371,Skal Labissiere,SAC,21,33,9,24,18.5,96.3,3.7,78.9,24.9,3.1,6.9,18,14.2,54,60.5,39.5,100,0,61.5,38.5
371,Wade Baldwin IV,MEM,21,33,18,15,12.3,80.9,19.1,62.3,18.9,8.5,16,29.2,23.6,43.4,30.3,69.7,33.3,66.7,30.6,69.4
375,Derrick Jones Jr.,PHX,20,32,7,25,17,90.9,9.1,77.4,4.8,5.4,25,17.2,22.6,72.6,67.7,32.3,100,0,69.1,30.9
375,Kyle Singler,OKC,29,32,15,17,12,55.4,44.6,61.4,4.5,23.9,29.5,14.7,13.6,56.8,63,37,100,0,70.6,29.4
375,Maurice Ndour,NYK,25,32,10,22,10.4,91.9,8.1,77.6,20.4,3.1,16.3,19.3,17.3,57.1,73.7,26.3,100,0,74.4,25.6
378,Cameron Payne,CHI,22,31,16,15,14.9,55.4,44.6,46.3,21.3,50.6,4.4,3.1,11.9,25,21.6,78.4,85.2,14.8,48.4,51.6
378,Ian Mahinmi,WAS,30,31,19,12,17.9,100,0,75.1,0,0,5.2,24.9,8.7,75.1,72.3,27.7,0,0,72.3,27.7
378,Joel Embiid,PHI,23,31,13,18,25.4,77.2,22.8,52.3,13.7,17.2,5.9,30.5,13.2,38.6,53,47,97.2,2.8,61,39
378,Omer Asik,NOP,30,31,12,19,15.6,100,0,72.9,0,0,3.5,27.1,8.2,72.9,71,29,0,0,71,29
378,Reggie Bullock,DET,26,31,13,18,15.1,43,57,36.9,8.5,59.6,11.3,3.5,29.1,28.4,76.9,23.1,100,0,88.9,11.1
383,Alan Anderson,LAC,34,30,20,10,10.3,45,55,37.2,7,48.8,0,14,19.8,30.2,56.3,43.8,85.7,14.3,70,30
383,Rudy Gay,SAC,30,30,11,19,33.8,74.4,25.6,56.6,14.9,22.4,12.5,21,24,41.6,39.6,60.4,88.1,11.9,49.8,50.2
383,Sheldon Mac,WAS,24,30,17,13,9.6,60,40,51.1,22.2,23.3,13.3,25.6,16.7,28.9,43.5,56.5,85.7,14.3,53.3,46.7
383,Troy Williams,HOU,22,30,19,11,18.6,62.9,37.1,59.5,5.4,29.2,31.9,11.3,29.7,54.1,45.5,54.5,94.4,5.6,57.5,42.5
387,James Young,BOS,21,29,16,13,7.6,39.7,60.3,38.2,2.9,52.9,2.9,8.9,19.1,35.3,76.9,23.1,100,0,88,12
387,Khris Middleton,MIL,25,29,19,10,30.7,68.8,31.2,49.3,24.4,31.7,4.9,19,20,24.9,49.5,50.5,91.1,8.9,62,38
387,Rakeem Christmas,IND,25,29,14,15,7.6,100,0,64.4,0,0,3.4,35.6,13.6,64.4,73.7,26.3,0,0,73.7,26.3
390,Brandan Wright,MEM,29,28,14,14,16,99.3,0.7,87.8,2.1,0,12.7,12.2,19.6,85.7,89.2,10.8,0,0,89.2,10.8
391,Andrew Bogut,CLE,32,27,8,19,21.6,98.8,1.2,96.2,5.1,0,0,3.8,20.3,91.1,52.6,47.4,0,0,52.6,47.4
391,Delon Wright,TOR,25,27,19,8,16.5,74.1,25.9,52,1.3,20,17.3,28,24,50.7,12.8,87.2,60,40,22.4,77.6
391,Treveon Graham,CHA,23,27,10,17,7,62.5,37.5,35.1,3.5,47.4,12.3,17.5,12.3,31.6,60,40,100,0,78.9,21.1
394,Chasson Randle,NYK,24,26,8,18,11.5,52,48,35,0,35,16.8,30,12.4,35,29.2,70.8,68.8,31.3,45,55
395,Bobby Brown,HOU,32,25,18,7,4.9,41.7,58.3,29,16.1,67.7,8.1,3.3,11.3,12.9,22.2,77.8,78.6,21.4,56.5,43.5
395,Jordan Mickey,BOS,22,25,9,16,5.6,97.1,2.9,78.9,10.5,0,0,21.1,10.5,68.4,73.3,26.7,0,0,73.3,26.7
395,Metta World Peace,LAL,37,25,8,17,6.4,44.1,55.9,35.1,14,47.4,14,17.5,8.8,21.1,30,70,88.9,11.1,57.9,42.1
395,Paul Pierce,LAC,39,25,16,9,11.1,38.6,61.4,32.1,17.3,55.6,4.9,12.3,14.8,14.8,61.5,38.5,100,0,82.1,17.9
399,Toney Douglas,MEM,31,24,15,9,16.4,64.1,35.9,61.5,23.9,17.9,16.2,20.6,23.1,37.6,36.1,63.9,42.9,57.1,37.2,62.8
400,Anthony Bennett,BKN,24,23,3,20,11.5,47.8,52.2,43.5,0,33.9,3.5,22.6,7,43.5,44,56,92.3,7.7,60.5,39.5
400,Georges Niang,IND,24,23,11,12,4,66.7,33.3,76.2,0,14.3,9.5,9.5,28.6,76.2,62.5,37.5,100,0,66.7,33.3
400,Marcelo Huertas,LAL,34,23,5,18,10.3,72.1,27.9,66.7,22.2,19,15.9,14.3,17.5,44.4,23.8,76.2,50,50,28,72
403,AJ Hammons,DAL,24,22,4,18,7.4,76.2,23.8,50,29.2,31.3,4.2,18.7,12.5,20.8,91.7,8.3,100,0,94.1,5.9
403,C.J. Wilcox,ORL,26,22,8,14,4.9,51.6,48.4,47.6,38.1,42.9,23.8,9.5,0,9.5,60,40,100,0,75,25
403,Georgios Papagiannis,SAC,19,22,7,15,16.1,98,2,90.3,9.7,0,0,9.7,12.9,80.6,55.4,44.6,0,0,55.4,44.6
403,Josh McRoberts,MIA,30,22,6,16,17.3,73.7,26.3,57.9,16.8,36.4,0,5.7,14,41.1,51.6,48.4,92.3,7.7,63.6,36.4
403,Malachi Richardson,SAC,21,22,9,13,9,58.8,41.2,50.6,30.4,30.4,6.3,19,7.6,20.3,65,35,75,25,67.9,32.1
403,Malik Beasley,DEN,20,22,12,10,7.5,61.6,38.4,57.8,7.2,32.5,38.6,9.7,19.3,50.6,41.7,58.3,100,0,57.6,42.4
409,Marshall Plumlee,NYK,24,21,6,15,8.1,100,0,80,5,0,17.5,20,30,75,50,50,0,0,50,50
410,Briante Weber,CHA,24,20,12,8,10.2,83.3,16.7,77.4,6.5,4.8,17.7,17.8,38.7,71,33.3,66.7,0,100,32,68
410,David Nwaba,LAL,24,20,5,15,19.9,93.8,6.2,76.7,1.7,2.5,30.8,20.8,37.5,75,60.9,39.1,100,0,61.7,38.3
410,Mike Miller,DEN,37,20,9,11,7.5,13,87,7.1,0,85.7,10.7,7.2,10.7,7.1,100,0,100,0,100,0
410,Nick Collison,OKC,36,20,10,10,6.4,95.7,4.3,84.8,6.1,0,6.1,15.2,9.1,78.8,64.3,35.7,0,0,64.3,35.7
414,Daniel Ochefu,WAS,23,19,12,7,3.9,100,0,100,8.3,0,0,0,8.3,91.7,66.7,33.3,0,0,66.7,33.3
414,Henry Ellenson,DET,20,19,8,11,7.7,45.3,54.7,43.3,10,50,10,6.7,16.7,33.3,61.5,38.5,100,0,78.3,21.7
414,Joel Anthony,SAS,34,19,15,4,6.4,100,0,80,8,0,16,20,24,72,80,20,0,0,80,20
414,Jordan Crawford,NOP,28,19,9,10,23.3,56.4,43.6,50.9,19.5,41.6,24,7.5,14.6,31.5,22.1,77.9,83.8,16.2,43.8,56.2
414,Stephen Zimmerman,ORL,20,19,8,11,5.7,100,0,87,17.4,0,0,13,17.4,69.6,60,40,0,0,60,40
419,Adreian Payne,MIN,26,18,5,13,7.5,72.2,27.8,63.5,25.4,14.3,6.3,22.2,17.5,38.1,65,35,100,0,69.6,30.4
419,Justise Winslow,MIA,21,18,4,14,34.7,84.4,15.6,74.5,15.3,10.7,17.3,14.8,21.9,59.2,39.7,60.3,100,0,45,55
419,Lance Stephenson,IND,26,18,8,10,20.1,83.3,16.7,78.7,29.5,14.8,12.3,6.5,9,49.2,39.6,60.4,83.3,16.7,44.4,55.6
419,Mike Scott,ATL,28,18,7,11,10.8,54.2,45.8,57.8,13.3,26.7,15.6,15.5,15.6,44.4,76.9,23.1,75,25,76.5,23.5
419,Nicolas Laprovittola,SAS,27,18,15,3,9.7,42.6,57.4,33.9,3.4,50.8,18.6,15.3,32.2,30.5,30,70,100,0,65,35
419,Shawn Long,PHI,24,18,5,13,13,82.6,17.4,73,4.1,14.2,4.1,12.8,15.5,68.9,50,50,100,0,55.7,44.3
425,Cheick Diallo,NOP,20,17,9,8,11.7,100,0,82.8,29.9,0,10.3,17.2,26.4,52.9,66.7,33.3,0,0,66.7,33.3
425,Jonathan Gibson,DAL,29,17,4,13,13.6,52.6,47.4,37.7,17,42.5,15.1,19.8,13.2,20.8,30,70,80,20,51.4,48.6
427,Chris McCullough,WAS,22,16,1,15,5,78.1,21.9,83.3,27.8,8.3,22.2,8.4,16.7,55.6,66.7,33.3,100,0,68.8,31.3
427,Ryan Kelly,ATL,26,16,6,10,6.9,64.3,35.7,32,16,48,0,20,12,16,100,0,100,0,100,0
427,Tim Quarterman,POR,22,16,6,10,5,55.2,44.8,51.6,19.4,48.4,25.8,0,29,32.3,12.5,87.5,80,20,38.5,61.5
427,Udonis Haslem,MIA,37,16,6,10,8.1,87,13,71,0,0,0,29,12.9,71,63.6,36.4,0,0,63.6,36.4
431,Archie Goodwin,BKN,22,15,8,7,14.3,77.3,22.7,56.4,5.5,13.6,20,30,11.8,50.9,35.5,64.5,80,20,41.7,58.3
432,Anderson Varejao,GSW,34,14,12,2,6.6,100,0,55.6,11.1,0,22.2,44.4,11.1,44.4,60,40,0,0,60,40
432,Kyle Wiltjer,HOU,24,14,12,2,3.1,7.1,92.9,0,0,92.3,0,7.7,23.1,0,0,0,75,25,75,25
432,Quinn Cook,NOP,24,14,9,5,13.4,60.6,39.4,55.7,20.3,41.8,11.4,2.5,21.5,35.4,18.2,81.8,63.6,36.4,33.3,66.7
432,Ronnie Price,PHX,34,14,4,10,9.6,29.2,70.8,14.3,14.3,64.3,14.3,21.4,14.3,0,0,100,66.7,33.3,50,50
432,Wayne Selden,MEM,22,14,6,8,16.9,51.7,48.3,50.7,5.6,29.6,29.6,19.7,11.3,45.1,55.6,44.4,100,0,68,32
437,Alonzo Gee,DEN,30,13,4,9,6.9,78.6,21.4,54.5,0,0,0,45.5,0,54.5,66.7,33.3,0,0,66.7,33.3
437,Christian Wood,CHA,21,13,5,8,8.2,78.3,21.7,68.6,0,0,5.7,31.4,17.1,68.6,50,50,0,0,50,50
437,Norris Cole,OKC,28,13,5,8,9.6,75,25,60.5,32.6,20.9,20.9,18.6,16.3,27.9,23.1,76.9,100,0,37.5,62.5
440,Chris Andersen,CLE,38,12,8,4,9.5,86.4,13.6,64.3,7.1,0,0,35.7,7.1,57.1,55.6,44.4,0,0,55.6,44.4
440,Joel Bolomboy,UTA,23,12,8,4,4.4,75,25,72.7,0,13.6,13.6,13.7,22.7,72.7,75,25,100,0,77.8,22.2
442,Anthony Brown,ORL,24,11,3,8,14.5,46,54,51.2,23.3,48.8,18.6,0,16.3,27.9,54.5,45.5,57.1,42.9,55.6,44.4
442,Jared Sullinger,TOR,25,11,2,9,10.7,61.7,38.3,64.9,16.2,24.3,0,10.8,21.6,48.6,83.3,16.7,66.7,33.3,80,20
442,Johnny O'Bryant III,CHA,24,11,4,7,7.3,80,20,63.2,10.5,23.7,10.5,13.1,18.4,52.6,83.3,16.7,100,0,86.7,13.3
445,Damian Jones,GSW,22,10,7,3,8.5,100,0,84.2,10.5,0,0,15.8,10.5,73.7,75,25,0,0,75,25
446,Bruno Caboclo,TOR,21,9,8,1,4.5,62.5,37.5,57.1,28.6,42.9,0,0,0,28.6,50,50,100,0,66.7,33.3
446,Jarrod Uthoff,DAL,24,9,2,7,12.7,76.3,23.7,65,25,22.5,15,12.5,5,40,61.5,38.5,66.7,33.3,62.5,37.5
446,Michael Gbinije,DET,25,9,7,2,3.5,60,40,50,0,0,50,50,0,50,0,100,0,0,0,100
446,Pierre Jackson,DAL,25,9,4,5,9.4,71.8,28.2,57.1,17.1,25.7,20,17.2,31.4,40,10,90,66.7,33.3,23.1,76.9
450,Arinze Onuaku,ORL,29,8,3,5,3.5,100,0,100,0,0,0,0,0,100,100,0,0,0,100,0
450,Steve Novak,MIL,34,8,6,2,2.7,14.3,85.7,40,0,60,0,0,0,40,100,0,100,0,100,0
450,Tiago Splitter,PHI,32,8,1,7,9.5,80.6,19.4,61.5,5.1,15.4,7.7,23.1,15.4,56.4,75,25,100,0,78.6,21.4
453,Diamond Stone,LAC,20,7,6,1,3.5,100,0,60,40,0,0,40,0,20,100,0,0,0,100,0
453,Jordan Hill,MIN,29,7,2,5,6.7,100,0,83.3,33.3,0,0,16.7,33.3,50,20,80,0,0,20,80
455,Alex Poythress,PHI,23,6,0,6,26.1,64.8,35.2,59.4,6.3,28.1,3.1,12.5,17.2,53.1,57.9,42.1,100,0,68,32
455,Gary Payton II,MIL,24,6,2,4,16.5,59.1,40.9,70,10,15,10,15,20,60,57.1,42.9,100,0,62.5,37.5
455,Reggie Williams,NOP,30,6,1,5,13.2,52.2,47.8,22.2,7.4,55.6,11.1,22.2,7.4,14.8,33.3,66.7,80,20,62.5,37.5
458,Aaron Harrison,CHA,22,5,2,3,3.3,50,50,0,0,0,0,100,0,0,0,0,0,0,0,0
458,Chinanu Onuaku,HOU,20,5,2,3,10.3,100,0,71.4,0,0,0,28.6,14.3,71.4,80,20,0,0,80,20
458,Demetrius Jackson,BOS,22,5,1,4,3.4,75,25,40,20,30,20,30,30,20,50,50,100,0,66.7,33.3
458,Jarell Eddie,PHX,25,5,0,5,12.5,15.8,84.2,16.7,0,50,20.8,33.3,12.5,16.7,50,50,100,0,83.3,16.7
458,John Lucas III,MIN,34,5,3,2,2.1,75,25,100,0,0,0,0,0,100,0,100,0,0,0,100
458,Lamar Patterson,ATL,25,5,1,4,8.1,60,40,44.4,0,33.3,0,22.3,33.3,44.4,0,100,100,0,33.3,66.7
458,Larry Sanders,CLE,28,5,2,3,2.5,100,0,50,0,0,0,50,50,50,0,100,0,0,0,100
458,Marcus Georges-Hunt,ORL,23,5,2,3,9.5,71.4,28.6,14.3,0,21.4,14.3,64.3,0,14.3,100,0,100,0,100,0
458,Patricio Garino,ORL,24,5,2,3,8.6,28.6,71.4,0,0,0,0,100,0,0,0,0,0,0,0,0
467,Axel Toupane,NOP,24,4,2,2,11.9,55.6,44.4,72.7,54.5,27.3,0,0,0,18.2,75,25,100,0,80,20
467,Isaiah Taylor,HOU,22,4,3,1,13,71.4,28.6,66.7,66.7,0,0,33.3,0,0,100,0,0,0,100,0
467,John Jenkins,PHX,26,4,0,4,3.2,60,40,28.6,28.6,42.9,71.4,28.5,0,0,100,0,100,0,100,0
467,Manny Harris,DAL,27,4,1,3,6.2,86.7,13.3,75,0,0,0,25,37.5,75,33.3,66.7,0,0,33.3,66.7
471,Ben Bentil,DAL,22,3,2,1,3.3,66.7,33.3,0,0,0,0,100,0,0,0,0,0,0,0,0
471,Brice Johnson,LAC,23,3,1,2,3.1,100,0,100,0,0,0,0,0,100,50,50,0,0,50,50
471,Greivis Vasquez,BKN,30,3,1,2,12.9,62.5,37.5,28.6,28.6,42.9,71.4,28.5,42.9,0,0,100,0,100,0,100
471,Jerryd Bayless,PHI,28,3,1,2,23.8,84.4,15.6,54.5,6.1,18.2,33.3,27.3,6.1,48.5,22.2,77.8,0,100,18.2,81.8
471,Justin Harper,PHI,27,3,1,2,10.4,41.7,58.3,50,33.3,50,25,0,25,16.7,100,0,100,0,100,0
471,RJ Hunter,CHI,23,3,2,1,3.1,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0
477,Edy Tavares,CLE,25,2,1,1,13.8,100,0,100,0,0,0,0,25,100,75,25,0,0,75,25
477,Elijah Millsap,PHX,29,2,1,1,11.6,71.4,28.6,66.7,0,0,0,33.3,0,66.7,0,100,0,0,0,100
477,Gary Neal,ATL,32,2,1,1,9.2,71.4,28.6,0,0,0,0,100,100,0,0,0,0,0,0,0
477,Jarnell Stokes,DEN,23,2,0,2,3.3,100,0,66.7,0,0,0,33.3,66.7,66.7,100,0,0,0,100,0
477,Jarrett Jack,NOP,33,2,1,1,16.5,66.7,33.3,66.7,33.3,0,66.7,33.3,0,33.3,50,50,0,0,50,50
477,Jordan Farmar,SAC,30,2,1,1,17.7,25,75,0,0,100,0,0,0,0,0,0,75,25,75,25
477,Josh Huestis,OKC,25,2,0,2,15.4,63.6,36.4,57.1,14.3,42.9,28.6,0,0,42.9,75,25,100,0,83.3,16.7
477,Mike Tobey,CHA,22,2,0,2,12.6,100,0,100,0,0,0,0,0,100,0,100,0,0,0,100
485,Dahntay Jones,CLE,36,1,0,1,12,75,25,66.7,22.2,0,33.3,33.3,0,44.4,100,0,0,0,100,0
485,Danuel House Jr.,WAS,24,1,0,1,0.8,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
