RANKING,PLAYER,TEAM,AGE,GP,W,L,MIN,%FGA 2PT,%FGA 3PT,%PTS 2PT,%PTS 2PT MR,%PTS 3PT,%PTS FBPS,%PTS FT,%PTS OFFTO,%PTS PITP,2FGM %AST,2FGM %UAST,3FGM %AST,3FGM %UAST,FGM %AST,FGM %UAST
518,George King,PHX,25,1,0,1,5.9,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
518,Joe Chealey,CHA,23,1,0,1,7.8,100,0,100,0,0,0,0,100,100,100,0,0,0,100,0
518,John Holland,CLE,30,1,0,1,0.7,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
518,Jordan Sibert,ATL,26,1,1,0,4.2,0,100,0,0,100,0,0,0,0,0,0,100,0,100,0
518,Kalin Lucas,DET,30,1,0,1,5.6,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0
518,Kobi Simmons,CLE,21,1,0,1,1.8,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
518,RJ Hunter,BOS,25,1,1,0,25.7,23.1,76.9,23.5,11.8,70.6,11.8,5.9,29.4,11.8,50,50,75,25,66.7,33.3
518,Tahjere McCall,BKN,24,1,0,1,8,66.7,33.3,100,0,0,0,0,100,100,100,0,0,0,100,0
518,Tyler Davis,OKC,22,1,1,0,0.9,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0
518,Tyler Ulis,CHI,23,1,0,1,0.8,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
518,Zach Lofton,DET,26,1,1,0,3.8,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0
518,Zhou Qi,HOU,23,1,0,1,1,100,0,100,0,0,0,0,0,100,100,0,0,0,100,0
